,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Lenght of Stay,Vacancy
16482,ce,t0013790,Move Out,2014-04-18,C5250A,2011-08-26,2014-04-18,670.0,0.0,966 days 00:00:00.000000000,1
16483,ce,t0013790,Move Out,2014-04-18,C5250A,2011-08-26,2014-04-18,670.0,0.0,966 days 00:00:00.000000000,1
16484,ce,t0013790,Move Out,2014-04-18,C5250A,2011-08-26,2014-04-18,670.0,0.0,966 days 00:00:00.000000000,1
16506,ce,t0014174,Rent Change,2013-09-01,M0020F,2011-08-26,,675.0,0.0,,0
16507,ce,t0014174,Rent Change,2013-09-01,M0020F,2011-08-26,,675.0,0.0,,0
16508,ce,t0014174,Rent Change,2013-09-01,M0020F,2011-08-26,,675.0,0.0,,0
16515,ce,t0014174,Rent Change,2014-09-01,M0020F,2011-08-26,,700.0,0.0,,0
16516,ce,t0014174,Rent Change,2014-09-01,M0020F,2011-08-26,,700.0,0.0,,0
16517,ce,t0014174,Rent Change,2014-09-01,M0020F,2011-08-26,,700.0,0.0,,0
16521,ce,t0014174,Rent Change,2015-08-31,M0020F,2011-08-26,,728.0,0.0,,0
16522,ce,t0014174,Rent Change,2015-08-31,M0020F,2011-08-26,,728.0,0.0,,0
16523,ce,t0014174,Rent Change,2015-08-31,M0020F,2011-08-26,,728.0,0.0,,0
16527,ce,t0014174,Move Out,2016-08-31,M0020F,2011-08-26,2016-08-31,728.0,0.0,1832 days 00:00:00.000000000,1
16528,ce,t0014174,Move Out,2016-08-31,M0020F,2011-08-26,2016-08-31,728.0,0.0,1832 days 00:00:00.000000000,1
16529,ce,t0014174,Move Out,2016-08-31,M0020F,2011-08-26,2016-08-31,728.0,0.0,1832 days 00:00:00.000000000,1
16544,sh,t0017481,Rent Change,2014-08-01,SH5833,2011-08-26,,594.0,0.0,,0
16545,sh,t0017481,Rent Change,2014-08-01,SH5833,2011-08-26,,594.0,0.0,,0
16546,sh,t0017481,Rent Change,2014-09-01,SH5833,2011-08-26,,609.0,0.0,,0
16547,sh,t0017481,Rent Change,2014-09-01,SH5833,2011-08-26,,609.0,0.0,,0
16570,sh,t0017481,Move Out,2015-09-16,SH5833,2011-08-26,2015-09-16,609.0,0.0,1482 days 00:00:00.000000000,1
16571,sh,t0017481,Move Out,2015-09-16,SH5833,2011-08-26,2015-09-16,609.0,0.0,1482 days 00:00:00.000000000,1
16600,ce,t0013903,Rent Change,2013-04-26,C5322G,2011-08-27,,0.0,0.0,,0
16601,ce,t0013903,Rent Change,2013-04-26,C5322G,2011-08-27,,0.0,0.0,,0
16602,ce,t0013903,Rent Change,2013-04-26,C5322G,2011-08-27,,0.0,0.0,,0
16603,ce,t0013903,Rent Change,2013-04-26,C5322G,2011-08-27,,0.0,0.0,,0
16604,ce,t0013903,Rent Change,2013-04-26,C5322G,2011-08-27,,0.0,0.0,,0
16605,ce,t0013903,Rent Change,2013-04-26,C5322G,2011-08-27,,0.0,0.0,,0
16606,ce,t0013903,Rent Change,2013-04-26,C5322G,2011-08-27,,0.0,0.0,,0
16607,ce,t0013903,Rent Change,2013-04-26,C5322G,2011-08-27,,0.0,0.0,,0
16608,ce,t0013903,Rent Change,2013-04-30,C5322G,2011-08-27,,570.0,0.0,,0
16609,ce,t0013903,Rent Change,2013-04-30,C5322G,2011-08-27,,570.0,0.0,,0
16610,ce,t0013903,Rent Change,2013-04-30,C5322G,2011-08-27,,570.0,0.0,,0
16611,ce,t0013903,Rent Change,2013-04-30,C5322G,2011-08-27,,570.0,0.0,,0
16612,ce,t0013903,Rent Change,2013-04-30,C5322G,2011-08-27,,570.0,0.0,,0
16613,ce,t0013903,Rent Change,2013-04-30,C5322G,2011-08-27,,570.0,0.0,,0
16614,ce,t0013903,Rent Change,2013-04-30,C5322G,2011-08-27,,570.0,0.0,,0
16615,ce,t0013903,Rent Change,2013-04-30,C5322G,2011-08-27,,570.0,0.0,,0
16616,ce,t0013903,Rent Change,2013-09-01,C5322G,2011-08-27,,590.0,0.0,,0
16617,ce,t0013903,Rent Change,2013-09-01,C5322G,2011-08-27,,590.0,0.0,,0
16618,ce,t0013903,Rent Change,2013-09-01,C5322G,2011-08-27,,590.0,0.0,,0
16619,ce,t0013903,Rent Change,2013-09-01,C5322G,2011-08-27,,590.0,0.0,,0
16620,ce,t0013903,Rent Change,2013-09-01,C5322G,2011-08-27,,590.0,0.0,,0
16621,ce,t0013903,Rent Change,2013-09-01,C5322G,2011-08-27,,590.0,0.0,,0
16622,ce,t0013903,Rent Change,2013-09-01,C5322G,2011-08-27,,590.0,0.0,,0
16623,ce,t0013903,Rent Change,2013-09-01,C5322G,2011-08-27,,590.0,0.0,,0
16640,ce,t0013903,Rent Change,2014-09-01,C5322G,2011-08-27,,610.0,0.0,,0
16641,ce,t0013903,Rent Change,2014-09-01,C5322G,2011-08-27,,610.0,0.0,,0
16642,ce,t0013903,Rent Change,2014-09-01,C5322G,2011-08-27,,610.0,0.0,,0
16643,ce,t0013903,Rent Change,2014-09-01,C5322G,2011-08-27,,610.0,0.0,,0
16644,ce,t0013903,Rent Change,2014-09-01,C5322G,2011-08-27,,610.0,0.0,,0
16645,ce,t0013903,Rent Change,2014-09-01,C5322G,2011-08-27,,610.0,0.0,,0
16646,ce,t0013903,Rent Change,2014-09-01,C5322G,2011-08-27,,610.0,0.0,,0
16647,ce,t0013903,Rent Change,2014-09-01,C5322G,2011-08-27,,610.0,0.0,,0
16656,ce,t0013903,Rent Change,2015-08-31,C5322G,2011-08-27,,644.0,0.0,,0
16657,ce,t0013903,Rent Change,2015-08-31,C5322G,2011-08-27,,644.0,0.0,,0
16658,ce,t0013903,Rent Change,2015-08-31,C5322G,2011-08-27,,644.0,0.0,,0
16659,ce,t0013903,Rent Change,2015-08-31,C5322G,2011-08-27,,644.0,0.0,,0
16660,ce,t0013903,Rent Change,2015-08-31,C5322G,2011-08-27,,644.0,0.0,,0
16661,ce,t0013903,Rent Change,2015-08-31,C5322G,2011-08-27,,644.0,0.0,,0
16662,ce,t0013903,Rent Change,2015-08-31,C5322G,2011-08-27,,644.0,0.0,,0
16663,ce,t0013903,Rent Change,2015-08-31,C5322G,2011-08-27,,644.0,0.0,,0
16672,ce,t0013903,Rent Change,2016-08-31,C5322G,2011-08-27,,674.0,0.0,,0
16673,ce,t0013903,Rent Change,2016-08-31,C5322G,2011-08-27,,674.0,0.0,,0
16674,ce,t0013903,Rent Change,2016-08-31,C5322G,2011-08-27,,674.0,0.0,,0
16675,ce,t0013903,Rent Change,2016-08-31,C5322G,2011-08-27,,674.0,0.0,,0
16676,ce,t0013903,Rent Change,2016-08-31,C5322G,2011-08-27,,674.0,0.0,,0
16677,ce,t0013903,Rent Change,2016-08-31,C5322G,2011-08-27,,674.0,0.0,,0
16678,ce,t0013903,Rent Change,2016-08-31,C5322G,2011-08-27,,674.0,0.0,,0
16679,ce,t0013903,Rent Change,2016-08-31,C5322G,2011-08-27,,674.0,0.0,,0
16688,ce,t0013903,Rent Change,2017-08-31,C5322G,2011-08-27,,679.0,0.0,,0
16689,ce,t0013903,Rent Change,2017-08-31,C5322G,2011-08-27,,679.0,0.0,,0
16690,ce,t0013903,Rent Change,2017-08-31,C5322G,2011-08-27,,679.0,0.0,,0
16691,ce,t0013903,Rent Change,2017-08-31,C5322G,2011-08-27,,679.0,0.0,,0
16692,ce,t0013903,Rent Change,2017-08-31,C5322G,2011-08-27,,679.0,0.0,,0
16693,ce,t0013903,Rent Change,2017-08-31,C5322G,2011-08-27,,679.0,0.0,,0
16694,ce,t0013903,Rent Change,2017-08-31,C5322G,2011-08-27,,679.0,0.0,,0
16695,ce,t0013903,Rent Change,2017-08-31,C5322G,2011-08-27,,679.0,0.0,,0
16704,ce,t0013903,Rent Change,2018-08-31,C5322G,2011-08-27,,709.0,0.0,,0
16705,ce,t0013903,Rent Change,2018-08-31,C5322G,2011-08-27,,709.0,0.0,,0
16706,ce,t0013903,Rent Change,2018-08-31,C5322G,2011-08-27,,709.0,0.0,,0
16707,ce,t0013903,Rent Change,2018-08-31,C5322G,2011-08-27,,709.0,0.0,,0
16708,ce,t0013903,Rent Change,2018-08-31,C5322G,2011-08-27,,709.0,0.0,,0
16709,ce,t0013903,Rent Change,2018-08-31,C5322G,2011-08-27,,709.0,0.0,,0
16710,ce,t0013903,Rent Change,2018-08-31,C5322G,2011-08-27,,709.0,0.0,,0
16711,ce,t0013903,Rent Change,2018-08-31,C5322G,2011-08-27,,709.0,0.0,,0
16740,ce,t0013881,Rent Change,2013-04-26,C5305J,2011-08-29,,0.0,0.0,,0
16741,ce,t0013881,Rent Change,2013-04-26,C5305J,2011-08-29,,0.0,0.0,,0
16742,ce,t0013881,Rent Change,2013-04-26,C5305J,2011-08-29,,0.0,0.0,,0
16743,ce,t0013881,Rent Change,2013-04-26,C5305J,2011-08-29,,0.0,0.0,,0
16744,ce,t0013881,Rent Change,2013-04-30,C5305J,2011-08-29,,570.0,0.0,,0
16745,ce,t0013881,Rent Change,2013-04-30,C5305J,2011-08-29,,570.0,0.0,,0
16746,ce,t0013881,Rent Change,2013-04-30,C5305J,2011-08-29,,570.0,0.0,,0
16747,ce,t0013881,Rent Change,2013-04-30,C5305J,2011-08-29,,570.0,0.0,,0
16752,ce,t0013881,Rent Change,2013-10-31,C5305J,2011-08-29,,590.0,0.0,,0
16753,ce,t0013881,Rent Change,2013-10-31,C5305J,2011-08-29,,590.0,0.0,,0
16754,ce,t0013881,Rent Change,2013-10-31,C5305J,2011-08-29,,590.0,0.0,,0
16755,ce,t0013881,Rent Change,2013-10-31,C5305J,2011-08-29,,590.0,0.0,,0
16760,ce,t0013881,Rent Change,2014-11-01,C5305J,2011-08-29,,608.0,0.0,,0
16761,ce,t0013881,Rent Change,2014-11-01,C5305J,2011-08-29,,608.0,0.0,,0
16762,ce,t0013881,Rent Change,2014-11-01,C5305J,2011-08-29,,608.0,0.0,,0
16763,ce,t0013881,Rent Change,2014-11-01,C5305J,2011-08-29,,608.0,0.0,,0
16776,ce,t0013881,Move Out,2015-11-02,C5305J,2011-08-29,2015-10-31,608.0,0.0,1524 days 00:00:00.000000000,1
16777,ce,t0013881,Move Out,2015-11-02,C5305J,2011-08-29,2015-10-31,608.0,0.0,1524 days 00:00:00.000000000,1
16778,ce,t0013881,Move Out,2015-11-02,C5305J,2011-08-29,2015-10-31,608.0,0.0,1524 days 00:00:00.000000000,1
16779,ce,t0013881,Move Out,2015-11-02,C5305J,2011-08-29,2015-10-31,608.0,0.0,1524 days 00:00:00.000000000,1
16788,ce,t0013881,Move Out,2015-11-13,C5305J,2011-08-29,2015-11-13,608.0,0.0,1537 days 00:00:00.000000000,1
16789,ce,t0013881,Move Out,2015-11-13,C5305J,2011-08-29,2015-11-13,608.0,0.0,1537 days 00:00:00.000000000,1
16790,ce,t0013881,Move Out,2015-11-13,C5305J,2011-08-29,2015-11-13,608.0,0.0,1537 days 00:00:00.000000000,1
16791,ce,t0013881,Move Out,2015-11-13,C5305J,2011-08-29,2015-11-13,608.0,0.0,1537 days 00:00:00.000000000,1
16816,ce,t0014035,Rent Change,2013-04-26,S1500-4J,2011-08-29,,0.0,0.0,,0
16817,ce,t0014035,Rent Change,2013-04-26,S1500-4J,2011-08-29,,0.0,0.0,,0
16818,ce,t0014035,Rent Change,2013-04-26,S1500-4J,2011-08-29,,0.0,0.0,,0
16819,ce,t0014035,Rent Change,2013-04-26,S1500-4J,2011-08-29,,0.0,0.0,,0
16820,ce,t0014035,Rent Change,2013-04-30,S1500-4J,2011-08-29,,675.0,0.0,,0
16821,ce,t0014035,Rent Change,2013-04-30,S1500-4J,2011-08-29,,675.0,0.0,,0
16822,ce,t0014035,Rent Change,2013-04-30,S1500-4J,2011-08-29,,675.0,0.0,,0
16823,ce,t0014035,Rent Change,2013-04-30,S1500-4J,2011-08-29,,675.0,0.0,,0
16828,ce,t0014035,Rent Change,2013-12-01,S1500-4J,2011-08-29,,705.0,0.0,,0
16829,ce,t0014035,Rent Change,2013-12-01,S1500-4J,2011-08-29,,705.0,0.0,,0
16830,ce,t0014035,Rent Change,2013-12-01,S1500-4J,2011-08-29,,705.0,0.0,,0
16831,ce,t0014035,Rent Change,2013-12-01,S1500-4J,2011-08-29,,705.0,0.0,,0
16836,ce,t0014035,Rent Change,2014-11-01,S1500-4J,2011-08-29,,726.0,0.0,,0
16837,ce,t0014035,Rent Change,2014-11-01,S1500-4J,2011-08-29,,726.0,0.0,,0
16838,ce,t0014035,Rent Change,2014-11-01,S1500-4J,2011-08-29,,726.0,0.0,,0
16839,ce,t0014035,Rent Change,2014-11-01,S1500-4J,2011-08-29,,726.0,0.0,,0
16852,ce,t0014035,Move Out,2015-09-10,S1500-4J,2011-08-29,2015-08-31,726.0,0.0,1463 days 00:00:00.000000000,1
16853,ce,t0014035,Move Out,2015-09-10,S1500-4J,2011-08-29,2015-08-31,726.0,0.0,1463 days 00:00:00.000000000,1
16854,ce,t0014035,Move Out,2015-09-10,S1500-4J,2011-08-29,2015-08-31,726.0,0.0,1463 days 00:00:00.000000000,1
16855,ce,t0014035,Move Out,2015-09-10,S1500-4J,2011-08-29,2015-08-31,726.0,0.0,1463 days 00:00:00.000000000,1
16874,ce,t0013944,Rent Change,2013-04-26,S1452A,2011-08-30,,0.0,0.0,,0
16875,ce,t0013944,Rent Change,2013-04-26,S1452A,2011-08-30,,0.0,0.0,,0
16876,ce,t0013944,Rent Change,2013-04-30,S1452A,2011-08-30,,560.0,0.0,,0
16877,ce,t0013944,Rent Change,2013-04-30,S1452A,2011-08-30,,560.0,0.0,,0
16880,ce,t0013944,Move Out,2013-09-04,S1452A,2011-08-30,2013-08-31,560.0,0.0,732 days 00:00:00.000000000,1
16881,ce,t0013944,Move Out,2013-09-04,S1452A,2011-08-30,2013-08-31,560.0,0.0,732 days 00:00:00.000000000,1
16894,mpg,t0034202,Rent Change,2017-08-31,1986-02C,2011-09-01,,1372.0,0.0,,0
16895,mpg,t0034202,Rent Change,2017-08-31,1986-02C,2011-09-01,,1372.0,0.0,,0
16898,mpg,t0034202,Rent Change,2018-08-31,1986-02C,2011-09-01,,1413.0,0.0,,0
16899,mpg,t0034202,Rent Change,2018-08-31,1986-02C,2011-09-01,,1413.0,0.0,,0
16909,ce,t0014161,Rent Change,2013-09-30,M0016E,2011-09-09,,692.0,0.0,,0
16910,ce,t0014161,Rent Change,2013-09-30,M0016E,2011-09-09,,692.0,0.0,,0
16911,ce,t0014161,Rent Change,2013-09-30,M0016E,2011-09-09,,692.0,0.0,,0
16921,ce,t0014161,Rent Change,2014-05-31,M0016E,2011-09-09,2014-07-31,680.0,0.0,1056 days 00:00:00.000000000,0
16922,ce,t0014161,Rent Change,2014-05-31,M0016E,2011-09-09,2014-07-31,680.0,0.0,1056 days 00:00:00.000000000,0
16923,ce,t0014161,Rent Change,2014-05-31,M0016E,2011-09-09,2014-07-31,680.0,0.0,1056 days 00:00:00.000000000,0
16936,ce,t0014161,Rent Change,2014-07-31,M0016E,2011-09-09,,713.0,0.0,,0
16937,ce,t0014161,Rent Change,2014-07-31,M0016E,2011-09-09,,713.0,0.0,,0
16938,ce,t0014161,Rent Change,2014-07-31,M0016E,2011-09-09,,713.0,0.0,,0
16954,ce,t0014161,Move Out,2015-08-02,M0016E,2011-09-09,2015-07-31,713.0,0.0,1421 days 00:00:00.000000000,1
16955,ce,t0014161,Move Out,2015-08-02,M0016E,2011-09-09,2015-07-31,713.0,0.0,1421 days 00:00:00.000000000,1
16956,ce,t0014161,Move Out,2015-08-02,M0016E,2011-09-09,2015-07-31,713.0,0.0,1421 days 00:00:00.000000000,1
16967,sh,t0017437,Rent Change,2014-09-01,TH5793,2011-09-09,,771.0,0.0,,0
16969,sh,t0017437,Move Out,2015-08-31,TH5793,2011-09-09,2015-08-31,771.0,0.0,1452 days 00:00:00.000000000,1
16978,ce,t0014198,Rent Change,2013-09-30,M0028F,2011-09-10,,671.0,0.0,,0
16979,ce,t0014198,Rent Change,2013-09-30,M0028F,2011-09-10,,671.0,0.0,,0
16984,ce,t0014198,Rent Change,2014-11-30,M0028F,2011-09-10,,690.0,0.0,,0
16985,ce,t0014198,Rent Change,2014-11-30,M0028F,2011-09-10,,690.0,0.0,,0
16988,ce,t0014198,Move Out,2015-11-30,M0028F,2011-09-10,2015-11-30,690.0,0.0,1542 days 00:00:00.000000000,1
16989,ce,t0014198,Move Out,2015-11-30,M0028F,2011-09-10,2015-11-30,690.0,0.0,1542 days 00:00:00.000000000,1
17000,ce,t0013825,Rent Change,2013-04-26,C5269A,2011-09-15,,0.0,0.0,,0
17001,ce,t0013825,Rent Change,2013-04-26,C5269A,2011-09-15,,0.0,0.0,,0
17002,ce,t0013825,Rent Change,2013-04-30,C5269A,2011-09-15,,560.0,0.0,,0
17003,ce,t0013825,Rent Change,2013-04-30,C5269A,2011-09-15,,560.0,0.0,,0
17006,ce,t0013825,Move Out,2013-09-30,C5269A,2011-09-15,2013-09-30,560.0,0.0,746 days 00:00:00.000000000,1
17007,ce,t0013825,Move Out,2013-09-30,C5269A,2011-09-15,2013-09-30,560.0,0.0,746 days 00:00:00.000000000,1
17015,ce,t0014172,Rent Change,2013-09-30,M0020D,2011-09-15,,697.0,0.0,,0
17022,ce,t0014172,Move Out,2014-05-02,M0020D,2011-09-15,2014-04-30,697.0,0.0,958 days 00:00:00.000000000,1
17046,ce,t0013751,Rent Change,2013-04-26,C05278,2011-09-16,,0.0,0.0,,0
17047,ce,t0013751,Rent Change,2013-04-26,C05278,2011-09-16,,0.0,0.0,,0
17048,ce,t0013751,Rent Change,2013-04-26,C05278,2011-09-16,,0.0,0.0,,0
17049,ce,t0013751,Rent Change,2013-04-26,C05278,2011-09-16,,0.0,0.0,,0
17050,ce,t0013751,Rent Change,2013-04-26,C05278,2011-09-16,,0.0,0.0,,0
17051,ce,t0013751,Rent Change,2013-04-26,C05278,2011-09-16,,0.0,0.0,,0
17052,ce,t0013751,Rent Change,2013-04-26,C05278,2011-09-16,,0.0,0.0,,0
17053,ce,t0013751,Rent Change,2013-04-30,C05278,2011-09-16,,780.0,0.0,,0
17054,ce,t0013751,Rent Change,2013-04-30,C05278,2011-09-16,,780.0,0.0,,0
17055,ce,t0013751,Rent Change,2013-04-30,C05278,2011-09-16,,780.0,0.0,,0
17056,ce,t0013751,Rent Change,2013-04-30,C05278,2011-09-16,,780.0,0.0,,0
17057,ce,t0013751,Rent Change,2013-04-30,C05278,2011-09-16,,780.0,0.0,,0
17058,ce,t0013751,Rent Change,2013-04-30,C05278,2011-09-16,,780.0,0.0,,0
17059,ce,t0013751,Rent Change,2013-04-30,C05278,2011-09-16,,780.0,0.0,,0
17060,ce,t0013751,Rent Change,2013-09-30,C05278,2011-09-16,,803.0,0.0,,0
17061,ce,t0013751,Rent Change,2013-09-30,C05278,2011-09-16,,803.0,0.0,,0
17062,ce,t0013751,Rent Change,2013-09-30,C05278,2011-09-16,,803.0,0.0,,0
17063,ce,t0013751,Rent Change,2013-09-30,C05278,2011-09-16,,803.0,0.0,,0
