,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy,City,State,Zip_Code,SQFT,BedRooms,Bathroom
14453,ce,t0016100,Rent Change,2013-12-01,M0004A,2013-11-09,,716.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14459,ce,t0027873,Move Out,2018-01-25,M0004A,2016-01-26,2018-01-24,728.0,0.0,729 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14471,ce,t0027873,Rent Change,2017-07-31,M0004A,2016-01-26,,728.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14473,ce,t0014380,Move Out,2014-09-30,M0034E,2013-05-14,2014-09-30,675.0,0.0,504 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14479,ce,t0014380,Rent Change,2013-05-14,M0034E,2013-05-14,,655.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14485,ce,t0014380,Rent Change,2014-07-31,M0034E,2013-05-14,,675.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14486,ce,t0023372,Rent Change,2014-09-29,M0034E,2014-10-17,,685.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14489,ce,t0023443,Rent Change,2014-09-27,M0034E,2014-10-11,,685.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14502,ce,t0026144,Rent Change,2016-08-31,M0034E,2015-09-22,,885.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14503,ce,t0026144,Rent Change,2016-09-30,M0034E,2015-09-22,,899.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14505,ce,t0026144,Rent Change,2017-08-31,M0034E,2015-09-22,,902.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14506,ce,t0026144,Rent Change,2017-09-30,M0034E,2015-09-22,,910.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14508,ce,t0026144,Rent Change,2018-08-31,M0034E,2015-09-22,,916.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14509,ce,t0026144,Rent Change,2018-09-30,M0034E,2015-09-22,,929.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14511,ce,t0014386,Move Out,2014-03-03,S1458C,2013-06-15,2014-03-01,560.0,0.0,259 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
14517,ce,t0014386,Rent Change,2013-06-17,S1458C,2013-06-15,,560.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14521,ce,t0021501,Move Out,2014-08-19,S1458C,2014-06-01,2014-08-18,609.0,0.0,78 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
14535,ce,t0023469,Move Out,2015-01-12,S1458C,2014-10-04,2015-01-12,609.0,0.0,100 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
14538,ce,t0023469,Rent Change,2014-10-04,S1458C,2014-10-04,,609.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14543,ce,t0024374,Rent Change,2015-01-02,S1458C,2015-02-10,,609.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14549,ce,t0025593,Move Out,2016-12-06,S1458C,2015-07-15,2016-12-05,644.0,0.0,509 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
14559,ce,t0025593,Rent Change,2016-06-30,S1458C,2015-07-15,,633.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14560,ce,t0025593,Rent Change,2016-07-31,S1458C,2015-07-15,,644.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14564,ce,t0031432,Rent Change,2017-06-30,S1458C,2017-01-07,2017-08-04,679.0,0.0,209 days 00:00:00.000000000,0,Fairfield,OH,45014,675,1,1.0
14565,ce,t0031432,Move Out,2017-08-07,S1458C,2017-01-07,2017-08-04,679.0,0.0,209 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
14577,ce,t0031432,Rent Change,2017-01-31,S1458C,2017-01-07,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14581,ce,t0033618,Move Out,2018-08-03,S1458C,2017-08-16,2018-07-31,677.0,0.0,349 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
14593,ce,t0033618,Rent Change,2018-07-31,S1458C,2017-08-16,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14606,ce,t0040470,Rent Change,2018-08-31,S1458C,2018-08-17,,709.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14610,ce,t0014532,Move Out,2016-10-07,M0036D,2013-07-12,2016-09-30,699.0,0.0,1176 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14621,ce,t0014532,Rent Change,2014-11-01,M0036D,2013-07-12,,654.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14623,ce,t0014532,Rent Change,2015-11-01,M0036D,2013-07-12,,699.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14624,ce,t0031261,Rent Change,2016-11-18,M0036D,2016-11-19,,738.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14626,ce,t0032350,Rent Change,2017-03-02,M0036D,2017-03-25,,738.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14633,ce,t0032935,Rent Change,2018-05-31,M0036D,2017-06-12,,905.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14634,ce,t0032935,Rent Change,2018-06-30,M0036D,2017-06-12,,909.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14639,ce,t0014410,Rent Change,2013-06-05,M0014B,2013-07-12,,695.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14641,ce,t0014410,Rent Change,2013-06-11,M0014B,2013-07-12,,684.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14643,ce,t0014410,Rent Change,2013-06-11,M0014B,2013-07-15,,635.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14647,ce,t0014628,Move Out,2013-11-04,M0014B,2013-07-29,2013-11-01,635.0,0.0,95 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14656,ce,t0014628,Rent Change,2013-09-01,M0014B,2013-07-29,,635.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14661,ce,t0015978,Move Out,2015-10-31,M0014B,2013-11-30,2015-10-31,720.0,0.0,700 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14665,ce,t0015978,Rent Change,2013-11-11,M0014B,2013-11-09,,655.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14668,ce,t0015978,Rent Change,2013-11-30,M0014B,2013-11-30,,720.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14681,ce,t0014470,Move Out,2017-05-31,M0015C,2013-07-13,2017-05-30,884.0,0.0,1417 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14686,ce,t0014470,Rent Change,2013-07-15,M0015C,2013-07-13,,697.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14690,ce,t0014470,Rent Change,2014-09-30,M0015C,2013-07-13,,718.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14693,ce,t0014470,Rent Change,2015-08-31,M0015C,2013-07-13,,845.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14695,ce,t0014470,Rent Change,2016-07-31,M0015C,2013-07-13,,884.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14710,ce,t0034551,Rent Change,2017-10-31,M0015C,2017-08-01,,848.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14712,ce,t0034551,Rent Change,2018-12-31,M0015C,2017-08-01,,909.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14714,ce,t0014550,Move Out,2015-10-31,M0013B,2013-07-22,2015-10-31,581.0,0.0,831 days 00:00:00.000000000,1,Fairfield,OH,45014,635,1,1.0
14724,ce,t0014550,Rent Change,2014-11-01,M0013B,2013-07-22,,581.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
14731,ce,t0031141,Rent Change,2017-10-31,M0013B,2016-11-01,,709.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
14733,ce,t0031141,Rent Change,2018-10-31,M0013B,2016-11-01,,749.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
14735,ce,t0014610,Move Out,2016-09-30,S1500-7C,2013-07-19,2016-09-30,859.0,0.0,1169 days 00:00:00.000000000,1,Fairfield,OH,45014,1088,2,1.5
14742,ce,t0014610,Rent Change,2014-03-31,S1500-7C,2013-07-19,,810.0,0.0,,0,Fairfield,OH,45014,1088,2,1.5
14746,ce,t0014610,Rent Change,2015-11-30,S1500-7C,2013-07-19,,859.0,0.0,,0,Fairfield,OH,45014,1088,2,1.5
14748,ce,t0030715,Move Out,2018-04-11,S1500-7C,2016-10-22,2018-04-11,901.0,0.0,536 days 00:00:00.000000000,1,Fairfield,OH,45014,1088,2,1.5
14760,ce,t0030715,Rent Change,2017-09-30,S1500-7C,2016-10-22,,895.0,0.0,,0,Fairfield,OH,45014,1088,2,1.5
14761,ce,t0030715,Rent Change,2017-10-31,S1500-7C,2016-10-22,,901.0,0.0,,0,Fairfield,OH,45014,1088,2,1.5
14765,ce,t0041275,Move Out,2018-12-01,S1500-7C,2018-07-06,2018-11-30,1033.0,0.0,147 days 00:00:00.000000000,1,Fairfield,OH,45014,1088,2,1.5
14774,ce,t0041275,Rent Change,2018-07-31,S1500-7C,2018-07-06,,1033.0,0.0,,0,Fairfield,OH,45014,1088,2,1.5
14776,ce,t0014611,Move Out,2016-03-07,M0009C,2013-07-19,2016-03-04,619.0,0.0,959 days 00:00:00.000000000,1,Fairfield,OH,45014,635,1,1.0
14783,ce,t0014611,Rent Change,2013-07-22,M0009C,2013-07-19,,562.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
14787,ce,t0014611,Rent Change,2014-07-31,M0009C,2013-07-19,,579.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
14789,ce,t0014611,Rent Change,2015-07-31,M0009C,2013-07-19,,595.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
14792,ce,t0014611,Rent Change,2016-01-31,M0009C,2013-07-19,,619.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
14799,ce,t0032693,Move Out,2018-05-29,M0009C,2017-05-04,2018-05-29,719.0,0.0,390 days 00:00:00.000000000,1,Fairfield,OH,45014,635,1,1.0
14808,ce,t0032693,Rent Change,2017-05-31,M0009C,2017-05-04,,719.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
14810,ce,t0014654,Move Out,2014-10-13,M0026E,2013-08-22,2014-10-13,710.0,0.0,417 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14814,ce,t0014654,Rent Change,2013-08-19,M0026E,2013-08-22,,721.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14815,ce,t0014654,Rent Change,2013-08-19,M0026E,2013-08-22,,680.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14821,ce,t0014654,Rent Change,2014-09-01,M0026E,2013-08-22,,710.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14832,ce,t0032983,Rent Change,2018-05-31,M0026E,2017-05-12,,788.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14834,ce,t0014655,Move Out,2014-09-02,M0028E,2013-08-24,2014-08-31,739.0,0.0,372 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14839,ce,t0014655,Rent Change,2013-08-19,M0028E,2013-08-24,,731.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14840,ce,t0014655,Rent Change,2013-08-19,M0028E,2013-08-24,,739.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14845,ce,t0023139,Move Out,2018-11-01,M0028E,2014-10-03,2018-10-31,779.0,0.0,1489 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14856,ce,t0023139,Rent Change,2015-11-01,M0028E,2014-10-03,,709.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14858,ce,t0023139,Rent Change,2016-10-31,M0028E,2014-10-03,,759.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14860,ce,t0023139,Rent Change,2017-10-31,M0028E,2014-10-03,,779.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14865,ce,t0041132,Rent Change,2018-11-30,M0028E,2018-11-14,,919.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14876,ce,t0015838,Move Out,2016-09-06,M0038C,2013-09-20,2016-09-06,729.0,0.0,1082 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14886,ce,t0015838,Rent Change,2014-09-30,M0038C,2013-09-20,,729.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14889,ce,t0015838,Rent Change,2014-11-01,M0038C,2013-09-20,,708.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14890,ce,t0015838,Rent Change,2015-09-30,M0038C,2013-09-20,,750.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14893,ce,t0015838,Rent Change,2015-11-01,M0038C,2013-09-20,,729.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14895,ce,t0031394,Move Out,2018-12-10,M0038C,2016-12-10,2018-12-09,758.0,0.0,729 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14906,ce,t0031394,Rent Change,2016-12-31,M0038C,2016-12-10,,738.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14908,ce,t0031394,Rent Change,2017-12-01,M0038C,2016-12-10,,752.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14909,ce,t0031394,Rent Change,2017-12-31,M0038C,2016-12-10,,758.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14912,ce,t0041138,Rent Change,2018-11-12,M0038C,2018-12-21,,780.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14915,ce,t0015654,Move Out,2017-01-31,M0016B,2013-08-23,2017-01-31,748.0,0.0,1257 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14919,ce,t0015654,Rent Change,2013-08-19,M0016B,2013-08-23,,701.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14921,ce,t0015654,Rent Change,2013-08-19,M0016B,2013-08-23,,690.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14929,ce,t0015654,Rent Change,2015-08-31,M0016B,2013-08-23,,718.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14931,ce,t0015654,Rent Change,2016-08-31,M0016B,2013-08-23,,748.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14934,ce,t0039087,Move Out,2018-02-27,M0016B,2017-02-17,2018-02-23,741.0,0.0,371 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14945,ce,t0039087,Rent Change,2018-01-31,M0016B,2017-02-17,,741.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14955,ce,t0039317,Rent Change,2018-04-30,M0016B,2018-04-14,,801.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14957,ce,t0015680,Move Out,2013-12-31,M0032C,2013-08-16,2013-12-31,683.0,0.0,137 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14963,ce,t0015680,Rent Change,2013-08-20,M0032C,2013-08-16,,683.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14966,ce,t0023552,Rent Change,2015-01-15,M0032C,2014-11-01,,675.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14969,ce,t0024509,Move Out,2018-06-01,M0032C,2015-04-23,2018-05-31,748.0,0.0,1134 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14973,ce,t0024509,Rent Change,2018-03-31,M0032C,2015-04-23,2018-05-22,748.0,0.0,1125 days 00:00:00.000000000,0,Fairfield,OH,45014,875,2,1.5
14982,ce,t0024509,Rent Change,2016-03-31,M0032C,2015-04-23,,682.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14983,ce,t0024509,Rent Change,2016-05-01,M0032C,2015-04-23,,700.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14985,ce,t0024509,Rent Change,2017-03-31,M0032C,2015-04-23,,710.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14986,ce,t0024509,Rent Change,2017-04-30,M0032C,2015-04-23,,738.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14988,ce,t0039873,Rent Change,2018-05-29,M0032C,2018-06-23,,790.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14991,ce,t0039873,Rent Change,2018-06-30,M0032C,2018-06-23,,780.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14993,ce,t0015839,Move Out,2014-09-30,S1452B,2013-09-20,2014-09-30,620.0,0.0,375 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
14996,ce,t0015839,Rent Change,2013-09-19,S1452B,2013-09-20,,695.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14998,ce,t0015839,Rent Change,2013-09-19,S1452B,2013-09-20,,620.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15006,ce,t0023562,Move Out,2018-03-26,S1452B,2014-10-18,2018-03-19,689.0,0.0,1248 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15017,ce,t0023562,Rent Change,2015-11-01,S1452B,2014-10-18,,649.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15019,ce,t0023562,Rent Change,2016-10-31,S1452B,2014-10-18,,679.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15025,ce,t0023562,Rent Change,2018-01-31,S1452B,2014-10-18,,689.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15033,ce,t0015848,Move Out,2016-11-06,M0003E,2013-09-12,2016-11-04,879.0,0.0,1149 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
15040,ce,t0015848,Move Out,2015-10-31,M0003E,2013-09-12,2015-10-31,675.0,0.0,779 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
15047,ce,t0015848,Rent Change,2013-09-19,M0003E,2013-09-12,,708.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15051,ce,t0015848,Rent Change,2014-04-30,M0003E,2013-09-12,,675.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15055,ce,t0015848,Rent Change,2015-11-30,M0003E,2013-09-12,,879.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15057,ce,t0038222,Rent Change,2018-02-12,M0003E,2018-02-17,,858.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15063,ce,t0015905,Move Out,2016-01-31,M0011F,2013-10-16,2016-01-31,603.0,0.0,837 days 00:00:00.000000000,1,Fairfield,OH,45014,635,1,1.0
15075,ce,t0015905,Rent Change,2015-01-31,M0011F,2013-10-16,,603.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15085,ce,t0036909,Rent Change,2018-10-31,M0011F,2017-10-14,,670.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15087,ce,t0016076,Move Out,2016-10-31,M0008A,2013-11-01,2016-10-31,699.0,0.0,1095 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
15093,ce,t0016076,Rent Change,2013-11-01,M0008A,2013-11-01,,655.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15097,ce,t0016076,Rent Change,2014-11-01,M0008A,2013-11-01,,665.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15099,ce,t0016076,Rent Change,2015-11-01,M0008A,2013-11-01,,699.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15120,ce,t0031261,Rent Change,2016-11-19,M0008A,2016-11-19,,728.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15130,ce,t0031261,Rent Change,2017-10-31,M0008A,2016-11-19,,732.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15131,ce,t0031261,Rent Change,2017-12-01,M0008A,2016-11-19,,738.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15136,ce,t0031261,Rent Change,2018-10-31,M0008A,2016-11-19,,751.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15137,ce,t0031261,Rent Change,2018-11-30,M0008A,2016-11-19,,770.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15139,ce,t0016112,Move Out,2015-09-30,M0008D,2013-12-11,2015-09-30,737.0,0.0,658 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
15146,ce,t0016112,Rent Change,2014-02-28,M0008D,2013-12-11,,716.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15149,ce,t0016112,Rent Change,2015-06-30,M0008D,2013-12-11,,737.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15159,ce,t0025837,Rent Change,2016-10-31,M0008D,2015-11-01,,914.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15161,ce,t0025837,Rent Change,2017-10-31,M0008D,2015-11-01,,923.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15163,ce,t0025837,Rent Change,2018-10-31,M0008D,2015-11-01,,964.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15166,ce,t0022134,Move Out,2018-08-14,M0034F,2014-08-15,2018-08-14,748.0,0.0,1460 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
15177,ce,t0022134,Rent Change,2015-08-31,M0034F,2014-08-15,,702.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15179,ce,t0022134,Rent Change,2016-08-31,M0034F,2014-08-15,,734.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15182,ce,t0022134,Rent Change,2017-08-31,M0034F,2014-08-15,,748.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15190,ce,t0040435,Rent Change,2018-09-30,M0034F,2018-09-20,,869.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15192,ce,t0016203,Move Out,2015-02-02,M0007B,2013-12-30,2015-01-31,562.0,0.0,397 days 00:00:00.000000000,1,Fairfield,OH,45014,635,1,1.0
15197,ce,t0016203,Rent Change,2013-12-02,M0007B,2013-12-30,,609.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15198,ce,t0016203,Rent Change,2013-12-02,M0007B,2013-12-30,,580.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15200,ce,t0016203,Rent Change,2013-12-30,M0007B,2013-12-30,,587.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15201,ce,t0016203,Rent Change,2013-12-30,M0007B,2013-12-30,,551.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15205,ce,t0016203,Rent Change,2015-01-01,M0007B,2013-12-30,,562.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15214,ce,t0029122,Rent Change,2017-03-31,M0007B,2016-04-29,,615.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15215,ce,t0029122,Rent Change,2017-04-30,M0007B,2016-04-29,,626.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15217,ce,t0029122,Rent Change,2018-03-31,M0007B,2016-04-29,,628.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15218,ce,t0029122,Rent Change,2018-04-30,M0007B,2016-04-29,,658.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15223,sh,t0016938,Rent Change,2017-12-01,WC5956T,2017-01-20,,666.0,0.0,,0,Toledo,OH,43615,963,2,1.5
15226,sh,t0016938,Rent Change,2018-11-30,WC5956T,2017-01-20,,715.0,0.0,,0,Toledo,OH,43615,963,2,1.5
15230,sh,t0017627,Move Out,2015-08-31,WC5956T,2013-08-17,2015-08-31,589.0,0.0,744 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
15234,sh,t0017627,Rent Change,2014-09-01,WC5956T,2013-08-17,,589.0,0.0,,0,Toledo,OH,43615,963,2,1.5
15244,sh,t0016953,Rent Change,2017-05-31,AC1097,2017-01-25,,662.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
15249,sh,t0016953,Rent Change,2018-09-30,AC1097,2017-01-25,,910.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
15252,sh,t0017329,Move Out,2018-10-11,TH5763,2013-10-29,2018-09-30,624.0,0.0,1797 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
15259,sh,t0017329,Rent Change,2014-09-30,TH5763,2013-10-29,,571.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15260,sh,t0017329,Rent Change,2014-11-01,TH5763,2013-10-29,,589.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15263,sh,t0017329,Rent Change,2016-09-30,TH5763,2013-10-29,,590.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15264,sh,t0017329,Rent Change,2016-10-31,TH5763,2013-10-29,,599.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15266,sh,t0017329,Rent Change,2017-10-31,TH5763,2013-10-29,,624.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15275,sh,t0041248,Rent Change,2018-11-20,TH5763,2018-12-11,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15278,sh,t0041316,Rent Change,2018-12-26,TH5763,2018-12-28,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15280,sh,t0041407,Rent Change,2018-12-24,TH5763,2019-01-07,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15282,sh,t0041407,Rent Change,2018-12-26,TH5763,2019-01-07,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15286,sh,t0017331,Move Out,2015-01-20,TH5767,2013-08-30,2015-01-20,629.0,0.0,508 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
15295,sh,t0017331,Rent Change,2014-09-01,TH5767,2013-08-30,,629.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15299,sh,t0024674,Move Out,2016-08-12,TH5767,2015-02-28,2016-08-12,695.0,0.0,531 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
15310,sh,t0024674,Rent Change,2016-02-29,TH5767,2015-02-28,,678.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15311,sh,t0024674,Rent Change,2016-03-31,TH5767,2015-02-28,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15320,sh,t0030609,Rent Change,2017-09-30,TH5767,2016-09-08,,734.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15327,sh,t0017335,Move Out,2014-10-13,SH5764,2013-09-27,2014-10-13,700.0,0.0,381 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
15333,sh,t0017335,Rent Change,2014-09-30,SH5764,2013-09-27,,700.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
15337,sh,t0024952,Move Out,2018-05-15,SH5764,2015-04-15,2018-04-28,785.0,0.0,1109 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
15347,sh,t0024952,Rent Change,2016-03-31,SH5764,2015-04-15,,712.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
15348,sh,t0024952,Rent Change,2016-05-01,SH5764,2015-04-15,,721.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
15350,sh,t0024952,Rent Change,2017-03-31,SH5764,2015-04-15,,732.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
15351,sh,t0024952,Rent Change,2017-04-30,SH5764,2015-04-15,,746.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
15353,sh,t0024952,Rent Change,2018-04-30,SH5764,2015-04-15,,785.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
15360,sh,t0017337,Move Out,2016-06-02,SH5768,2011-12-02,2016-06-01,674.0,0.0,1643 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
15366,sh,t0017337,Rent Change,2014-01-31,SH5768,2011-12-02,,634.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
15368,sh,t0017337,Rent Change,2015-01-01,SH5768,2011-12-02,,654.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
