,Property_Code_x,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,DateLeaseFrom,DateLeaseTo,Deposit,Sqft,Notes_x,Reason,Length of Stay,Rental_Type,City,State,Zip_Code,Rent_y,SQFT,BedRooms,Attributes_1,Notes_y
6699,ce,t0014295,Deposit Change,2016-08-24,C5254K,2013-05-18,2016-08-15,2016-06-01,2017-05-31,0.0,0.0,,,1185 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6700,ce,t0014295,Deposit Accounting,2016-08-24,C5254K,2013-05-18,2016-08-15,2016-06-01,2017-05-31,0.0,0.0,,,1185 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6701,ce,t0014295,Adjust Deposit Accounting,2016-08-25,C5254K,2013-05-18,2016-08-15,2016-06-01,2017-05-31,0.0,0.0,,,1185 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6702,ce,t0013823,Notice Given,2013-04-17,C5254K,2012-04-15,2013-04-30,2012-05-01,2013-04-30,150.0,0.0,Pre Acquisition Notice,,380 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6703,ce,t0013823,Adjust Moveout Dates,2013-04-30,C5254K,2012-04-15,2013-05-01,2012-05-01,2013-04-30,150.0,0.0,Pre Acquisition Notice,,381 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6704,ce,t0013823,Adjust Moveout Dates,2013-05-01,C5254K,2012-04-15,2013-04-30,2012-05-01,2013-04-30,150.0,0.0,Pre Acquisition Notice,,380 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6705,ce,t0013823,Move Out,2013-05-06,C5254K,2012-04-15,2013-04-30,2012-05-01,2013-04-30,150.0,0.0,Move Out,,380 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6706,ce,t0013823,Deposit Change,2013-05-08,C5254K,2012-04-15,2013-04-30,2012-05-01,2013-04-30,0.0,0.0,,,380 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6707,ce,t0013823,Deposit Accounting,2013-05-08,C5254K,2012-04-15,2013-04-30,2012-05-01,2013-04-30,0.0,0.0,,,380 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6708,ce,t0013823,Adjust Deposit Accounting,2013-05-08,C5254K,2012-04-15,2013-04-30,2012-05-01,2013-04-30,0.0,0.0,,,380 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,955,2,2.0,
6709,ce,t0030832,Notice Given,2018-07-09,M0022C,2016-09-12,2018-09-11,2017-09-12,2018-09-11,898.0,0.0,Move-In With Family,Move-In With Family,729 days 00:00:00.000000000,Residential,Fairfield,OH,45014,909,875,2,1.5,
6710,ce,t0030832,Move Out,2018-09-12,M0022C,2016-09-12,2018-09-11,2017-09-12,2018-09-11,898.0,0.0,Move Out,,729 days 00:00:00.000000000,Residential,Fairfield,OH,45014,909,875,2,1.5,
6711,ce,t0030832,Deposit Change,2018-09-19,M0022C,2016-09-12,2018-09-11,2017-09-12,2018-09-11,0.0,0.0,,,729 days 00:00:00.000000000,Residential,Fairfield,OH,45014,909,875,2,1.5,
6712,ce,t0030832,Deposit Accounting,2018-09-19,M0022C,2016-09-12,2018-09-11,2017-09-12,2018-09-11,0.0,0.0,Deposit Accounting,,729 days 00:00:00.000000000,Residential,Fairfield,OH,45014,909,875,2,1.5,
6713,ce,t0014177,Notice Given,2016-03-30,M0022C,2013-02-09,2016-05-31,2015-06-01,2016-05-31,170.0,0.0,Rent Too High,,1207 days 00:00:00.000000000,Residential,Fairfield,OH,45014,909,875,2,1.5,
6714,ce,t0014177,Move Out,2016-05-31,M0022C,2013-02-09,2016-05-31,2015-06-01,2016-05-31,170.0,0.0,Move Out,,1207 days 00:00:00.000000000,Residential,Fairfield,OH,45014,909,875,2,1.5,
6715,ce,t0014177,Deposit Change,2016-06-14,M0022C,2013-02-09,2016-05-31,2015-06-01,2016-05-31,0.0,0.0,,,1207 days 00:00:00.000000000,Residential,Fairfield,OH,45014,909,875,2,1.5,
6716,ce,t0014177,Deposit Accounting,2016-06-14,M0022C,2013-02-09,2016-05-31,2015-06-01,2016-05-31,0.0,0.0,,,1207 days 00:00:00.000000000,Residential,Fairfield,OH,45014,909,875,2,1.5,
6717,mpg,t0040276,Adjust Moveout Dates,2018-07-09,1978-10A,2015-08-21,2018-07-09,2017-08-21,2018-08-20,99.0,0.0,Posted by Unit Transfer,Transfer within Community,1053 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1176,895,2,2.0,
6718,mpg,t0040276,Transfer Unit (To 1990-05B from 1978-10A),2018-07-09,1978-10A,2015-08-21,2018-07-09,2017-08-21,2018-08-20,99.0,0.0,,Transfer within Community,1053 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1176,895,2,2.0,
6719,mpg,t0040276,Adjust Moveout Dates,2018-07-09,1978-10A,2015-08-21,2018-07-26,2017-08-21,2018-08-20,99.0,0.0,Transfer within Community,,1070 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1176,895,2,2.0,
6720,mpg,t0040276,Deposit Change,2018-07-31,1978-10A,2015-08-21,2018-07-26,2017-08-21,2018-08-20,0.0,0.0,,,1070 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1176,895,2,2.0,
6721,mpg,t0040276,Deposit Accounting,2018-07-31,1978-10A,2015-08-21,2018-07-26,2017-08-21,2018-08-20,0.0,0.0,Deposit Accounting,,1070 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1176,895,2,2.0,
6722,mpg,t0040276,Move Out,2018-07-26,1978-10A,2015-08-21,2018-07-26,2017-08-21,2018-08-20,99.0,0.0,Move Out,,1070 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1176,895,2,2.0,
6723,mpg,t0040276,Notice Given,2018-06-22,1978-10A,2015-08-21,2018-08-22,2017-08-21,2018-08-20,99.0,0.0,Need Bigger Space,Need Bigger Space,1097 days 00:00:00.000000000,Residential,Mt. Prospect,IL,60056,1176,895,2,2.0,
6724,fh,t0036265,Notice Given,2018-07-10,1112DB,2017-09-10,2018-09-08,2017-09-10,2018-09-08,99.0,0.0,Cannot Afford Apartment,Cannot Afford Apartment,363 days 00:00:00.000000000,Residential,Columbus,OH,43220,875,912,2,1.0,
6725,fh,t0036265,Move Out,2018-09-08,1112DB,2017-09-10,2018-09-08,2017-09-10,2018-09-08,99.0,0.0,Move Out,,363 days 00:00:00.000000000,Residential,Columbus,OH,43220,875,912,2,1.0,
6726,fh,t0036265,Deposit Change,2018-09-18,1112DB,2017-09-10,2018-09-08,2017-09-10,2018-09-08,0.0,0.0,,,363 days 00:00:00.000000000,Residential,Columbus,OH,43220,875,912,2,1.0,
6727,fh,t0036265,Deposit Accounting,2018-09-18,1112DB,2017-09-10,2018-09-08,2017-09-10,2018-09-08,0.0,0.0,Deposit Accounting,,363 days 00:00:00.000000000,Residential,Columbus,OH,43220,875,912,2,1.0,
6728,fh,t0036265,Adjust Deposit Accounting,2018-09-18,1112DB,2017-09-10,2018-09-08,2017-09-10,2018-09-08,0.0,0.0,Adjust Deposit Accounting,,363 days 00:00:00.000000000,Residential,Columbus,OH,43220,875,912,2,1.0,
6729,fh,t0036278,Move Out,2018-09-10,4794B,2017-09-10,2018-09-09,2017-09-10,2018-09-09,99.0,0.0,Move Out,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6730,fh,t0036278,Deposit Change,2018-09-18,4794B,2017-09-10,2018-09-09,2017-09-10,2018-09-09,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6731,fh,t0036278,Deposit Accounting,2018-09-18,4794B,2017-09-10,2018-09-09,2017-09-10,2018-09-09,0.0,0.0,Deposit Accounting,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6732,fh,t0036278,Notice Given,2018-07-12,4794B,2017-09-10,2018-09-09,2017-09-10,2018-09-09,99.0,0.0,Medical,Medical,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6733,fh,t0033985,Deposit Change,2017-08-01,4794B,2016-08-20,2017-08-19,2016-08-20,2017-08-19,99.0,0.0,,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6734,fh,t0033985,Deposit Change,2017-08-01,4794B,2016-08-20,2017-08-19,2016-08-20,2017-08-19,198.0,0.0,,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6735,fh,t0033985,Deposit Change,2017-08-01,4794B,2016-08-20,2017-08-19,2016-08-20,2017-08-19,99.0,0.0,,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6736,fh,t0033985,Deposit Change,2017-08-29,4794B,2016-08-20,2017-08-19,2016-08-20,2017-08-19,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6737,fh,t0033985,Deposit Accounting,2017-08-29,4794B,2016-08-20,2017-08-19,2016-08-20,2017-08-19,0.0,0.0,Deposit Accounting,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6738,fh,t0033985,Move Out,2017-08-19,4794B,2016-08-20,2017-08-19,2016-08-20,2017-08-19,99.0,0.0,Move Out,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6739,sh,t0033359,Notice Given,2018-07-14,TT1185,2017-07-31,2018-09-30,2017-07-31,2018-09-30,99.0,0.0,Cannot Afford Apartment,Cannot Afford Apartment,426 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6740,sh,t0033359,Move Out,2018-10-02,TT1185,2017-07-31,2018-09-30,2017-07-31,2018-09-30,99.0,0.0,Move Out,,426 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6741,sh,t0033359,Deposit Change,2018-10-23,TT1185,2017-07-31,2018-09-30,2017-07-31,2018-09-30,0.0,0.0,,,426 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6742,sh,t0033359,Deposit Accounting,2018-10-23,TT1185,2017-07-31,2018-09-30,2017-07-31,2018-09-30,0.0,0.0,Deposit Accounting,,426 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6743,sh,t0029902,Deposit Change,2017-08-17,TT1185,2016-09-27,2017-07-05,2016-09-28,2017-07-28,0.0,0.0,,,281 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6744,sh,t0029902,Deposit Accounting,2017-08-17,TT1185,2016-09-27,2017-07-05,2016-09-28,2017-07-28,0.0,0.0,Deposit Accounting,,281 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6745,sh,t0029902,Adjust Moveout Dates,2017-06-09,TT1185,2016-09-27,2017-06-16,2016-09-28,2017-07-28,99.0,0.0,Eviction,,262 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6746,sh,t0029902,Adjust Moveout Dates,2017-06-16,TT1185,2016-09-27,2017-07-05,2016-09-28,2017-07-28,99.0,0.0,Eviction,,281 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6747,sh,t0029902,Move Out,2017-07-05,TT1185,2016-09-27,2017-07-05,2016-09-28,2017-07-28,99.0,0.0,Move Out,,281 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6748,sh,t0029902,Eviction,2017-05-15,TT1185,2016-09-27,2017-06-09,2016-09-28,2017-07-28,99.0,0.0,Eviction,,255 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6749,sh,t0029902,Eviction,2017-04-12,TT1185,2016-09-27,2017-05-12,2016-09-28,2017-07-28,99.0,0.0,Eviction,,227 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6750,sh,t0029902,Eviction,2017-03-13,TT1185,2016-09-27,2017-04-07,2016-09-28,2017-07-28,99.0,0.0,Eviction,,192 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6751,sh,t0027717,Eviction,2016-08-15,TT1185,2015-12-31,2016-09-02,2015-12-31,2017-01-02,975.0,0.0,Eviction,,246 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6752,sh,t0027717,Adjust Moveout Dates,2016-09-02,TT1185,2015-12-31,2016-09-09,2015-12-31,2017-01-02,975.0,0.0,Eviction,,253 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6753,sh,t0027717,Adjust Moveout Dates,2016-09-09,TT1185,2015-12-31,2016-09-13,2015-12-31,2017-01-02,975.0,0.0,Eviction,,257 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6754,sh,t0027717,Move Out,2016-09-13,TT1185,2015-12-31,2016-09-13,2015-12-31,2017-01-02,975.0,0.0,Move Out,,257 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6755,sh,t0027717,Deposit Change,2016-09-15,TT1185,2015-12-31,2016-09-13,2015-12-31,2017-01-02,0.0,0.0,,,257 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6756,sh,t0027717,Deposit Accounting,2016-09-15,TT1185,2015-12-31,2016-09-13,2015-12-31,2017-01-02,0.0,0.0,,,257 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6757,sh,t0023288,Notice Given,2015-07-27,TT1185,2014-09-19,2015-09-18,2014-09-19,2015-09-18,99.0,0.0,Purchased Home,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6758,sh,t0023288,Move Out,2015-09-22,TT1185,2014-09-19,2015-09-18,2014-09-19,2015-09-18,99.0,0.0,Move Out,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6759,sh,t0023288,Deposit Change,2015-10-21,TT1185,2014-09-19,2015-09-18,2014-09-19,2015-09-18,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6760,sh,t0023288,Deposit Accounting,2015-10-21,TT1185,2014-09-19,2015-09-18,2014-09-19,2015-09-18,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6761,sh,t0023288,Adjust Deposit Accounting,2015-10-21,TT1185,2014-09-19,2015-09-18,2014-09-19,2015-09-18,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6762,sh,t0023288,Eviction,2015-07-14,TT1185,2014-09-19,2015-08-31,2014-09-19,2015-09-18,99.0,0.0,Eviction,,346 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6763,sh,t0017523,Notice Given,2014-06-18,TT1185,2013-07-30,2014-07-29,2013-07-30,2014-07-29,99.0,0.0,Roomate Split,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6764,sh,t0017523,Adjust Moveout Dates,2014-07-07,TT1185,2013-07-30,2014-07-31,2013-07-30,2014-07-29,99.0,0.0,Roomate Split,,366 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6765,sh,t0017523,Adjust Moveout Dates,2014-07-22,TT1185,2013-07-30,2014-07-21,2013-07-30,2014-07-29,99.0,0.0,Roomate Split,,356 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6766,sh,t0017523,Move Out,2014-07-22,TT1185,2013-07-30,2014-07-21,2013-07-30,2014-07-29,99.0,0.0,Move Out,,356 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6767,sh,t0017523,Deposit Change,2014-09-19,TT1185,2013-07-30,2014-07-21,2013-07-30,2014-07-29,0.0,0.0,,,356 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6768,sh,t0017523,Deposit Accounting,2014-09-19,TT1185,2013-07-30,2014-07-21,2013-07-30,2014-07-29,0.0,0.0,,,356 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
6769,fh,t0034720,Notice Given,2018-07-07,1110B,2017-09-09,2018-09-08,2017-09-09,2018-09-08,99.0,0.0,Job Transfer,Job Transfer,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
6770,fh,t0034720,Move Out,2018-09-08,1110B,2017-09-09,2018-09-08,2017-09-09,2018-09-08,99.0,0.0,Move Out,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
6771,fh,t0034720,Deposit Change,2018-09-18,1110B,2017-09-09,2018-09-08,2017-09-09,2018-09-08,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
6772,fh,t0034720,Deposit Accounting,2018-09-18,1110B,2017-09-09,2018-09-08,2017-09-09,2018-09-08,0.0,0.0,Deposit Accounting,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
6773,fh,t0034720,Call,2018-08-31,1110B,2017-09-09,2018-09-08,2017-09-09,2018-09-08,0.0,0.0,Auto-linked call.,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1099,912,2,1.0,
6774,fh,t0036264,Notice Given,2018-07-09,4783C,2017-09-09,2018-09-08,2017-09-09,2018-09-08,198.0,0.0,Need Bigger Space,Need Bigger Space,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
6775,fh,t0036264,Move Out,2018-09-08,4783C,2017-09-09,2018-09-08,2017-09-09,2018-09-08,198.0,0.0,Move Out,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
6776,fh,t0036264,Deposit Change,2018-09-18,4783C,2017-09-09,2018-09-08,2017-09-09,2018-09-08,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
6777,fh,t0036264,Deposit Accounting,2018-09-18,4783C,2017-09-09,2018-09-08,2017-09-09,2018-09-08,0.0,0.0,Deposit Accounting,,364 days 00:00:00.000000000,Residential,Columbus,OH,43220,1050,700,1,1.0,
6778,fh,t0033803,Notice Given,2018-07-09,1094A,2016-09-30,2018-09-29,2017-09-30,2018-09-29,99.0,0.0,Rent Too High,Rent Too High,729 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6779,fh,t0033803,Move Out,2018-09-29,1094A,2016-09-30,2018-09-29,2017-09-30,2018-09-29,99.0,0.0,Move Out,,729 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6780,fh,t0033803,Deposit Change,2018-10-07,1094A,2016-09-30,2018-09-29,2017-09-30,2018-09-29,0.0,0.0,,,729 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
6781,fh,t0033803,Deposit Accounting,2018-10-07,1094A,2016-09-30,2018-09-29,2017-09-30,2018-09-29,0.0,0.0,Deposit Accounting,,729 days 00:00:00.000000000,Residential,Columbus,OH,43220,975,700,1,1.0,
