,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy
5195,ce,t0014146,Adjust Moveout Dates,2013-05-31,M0014B,2011-07-15,2013-06-01,625.0,0.0,687 days 00:00:00.000000000,0
5196,ce,t0014146,Deposit Change,2013-06-06,M0014B,2011-07-15,2013-06-01,625.0,0.0,687 days 00:00:00.000000000,0
5197,ce,t0014146,Deposit Accounting,2013-06-06,M0014B,2011-07-15,2013-06-01,625.0,0.0,687 days 00:00:00.000000000,0
5198,ce,t0014146,Notice Given,2013-05-14,M0014B,2011-07-15,2013-05-31,625.0,0.0,686 days 00:00:00.000000000,0
5199,ce,t0014146,Adjust Moveout Dates,2013-06-03,M0014B,2011-07-15,2013-05-31,625.0,0.0,686 days 00:00:00.000000000,0
5200,ce,t0014146,Move Out,2013-06-03,M0014B,2011-07-15,2013-05-31,625.0,0.0,686 days 00:00:00.000000000,1
5275,ce,t0014153,Move Out,2013-07-02,M0015C,2012-09-28,2013-06-30,635.0,0.0,275 days 00:00:00.000000000,1
5276,ce,t0014153,Deposit Change,2013-07-11,M0015C,2012-09-28,2013-06-30,635.0,0.0,275 days 00:00:00.000000000,0
5277,ce,t0014153,Deposit Accounting,2013-07-11,M0015C,2012-09-28,2013-06-30,635.0,0.0,275 days 00:00:00.000000000,0
5278,ce,t0014153,Notice Given,2013-05-23,M0015C,2012-09-28,2013-06-21,635.0,0.0,266 days 00:00:00.000000000,0
5332,ce,t0014158,Notice Given,2013-06-25,M0016B,2012-07-28,2013-07-31,625.0,0.0,368 days 00:00:00.000000000,0
5333,ce,t0014158,Move Out,2013-08-01,M0016B,2012-07-28,2013-07-31,625.0,0.0,368 days 00:00:00.000000000,1
5334,ce,t0014158,Deposit Change,2013-08-08,M0016B,2012-07-28,2013-07-31,625.0,0.0,368 days 00:00:00.000000000,0
5335,ce,t0014158,Deposit Accounting,2013-08-08,M0016B,2012-07-28,2013-07-31,625.0,0.0,368 days 00:00:00.000000000,0
5339,ce,t0014159,Notice Given,2013-12-10,M0016C,2013-01-11,2014-01-31,635.0,0.0,385 days 00:00:00.000000000,0
5340,ce,t0014159,Move Out,2014-02-03,M0016C,2013-01-11,2014-01-31,635.0,0.0,385 days 00:00:00.000000000,1
5341,ce,t0014159,Deposit Change,2014-03-12,M0016C,2013-01-11,2014-01-31,635.0,0.0,385 days 00:00:00.000000000,0
5342,ce,t0014159,Deposit Accounting,2014-03-12,M0016C,2013-01-11,2014-01-31,635.0,0.0,385 days 00:00:00.000000000,0
5425,ce,t0014166,Skip,2013-04-30,M0018D,2012-04-18,2013-04-30,635.0,0.0,377 days 00:00:00.000000000,0
5426,ce,t0014166,Move Out,2013-04-30,M0018D,2012-04-18,2013-04-30,635.0,0.0,377 days 00:00:00.000000000,1
5427,ce,t0014166,Deposit Change,2013-05-21,M0018D,2012-04-18,2013-04-30,635.0,0.0,377 days 00:00:00.000000000,0
5428,ce,t0014166,Deposit Accounting,2013-05-21,M0018D,2012-04-18,2013-04-30,635.0,0.0,377 days 00:00:00.000000000,0
5513,ce,t0014173,Notice Given,2013-04-17,M0020E,2010-04-19,2013-04-30,655.0,0.0,1107 days 00:00:00.000000000,0
5514,ce,t0014173,Move Out,2013-04-30,M0020E,2010-04-19,2013-04-30,655.0,0.0,1107 days 00:00:00.000000000,1
5515,ce,t0014173,Deposit Change,2013-05-21,M0020E,2010-04-19,2013-04-30,655.0,0.0,1107 days 00:00:00.000000000,0
5516,ce,t0014173,Deposit Accounting,2013-05-21,M0020E,2010-04-19,2013-04-30,655.0,0.0,1107 days 00:00:00.000000000,0
5657,ce,t0014184,Notice Given,2013-10-10,M0024D,2012-11-09,2013-11-30,635.0,0.0,386 days 00:00:00.000000000,0
5658,ce,t0014184,Move Out,2013-12-01,M0024D,2012-11-09,2013-11-30,635.0,0.0,386 days 00:00:00.000000000,1
5659,ce,t0014184,Deposit Change,2013-12-26,M0024D,2012-11-09,2013-11-30,635.0,0.0,386 days 00:00:00.000000000,0
5660,ce,t0014184,Deposit Accounting,2013-12-26,M0024D,2012-11-09,2013-11-30,635.0,0.0,386 days 00:00:00.000000000,0
5661,ce,t0014184,Notice Given,2013-06-13,M0024D,2012-11-09,2013-07-31,635.0,0.0,264 days 00:00:00.000000000,0
5665,ce,t0014184,Cancel Notice,2013-06-13,M0024D,2012-11-09,,635.0,0.0,,0
5666,ce,t0014185,Notice Given,2013-10-31,M0024E,2013-01-25,2013-11-30,655.0,0.0,309 days 00:00:00.000000000,0
5667,ce,t0014185,Move Out,2013-12-01,M0024E,2013-01-25,2013-11-30,655.0,0.0,309 days 00:00:00.000000000,1
5668,ce,t0014185,Deposit Change,2013-12-26,M0024E,2013-01-25,2013-11-30,655.0,0.0,309 days 00:00:00.000000000,0
5669,ce,t0014185,Deposit Accounting,2013-12-26,M0024E,2013-01-25,2013-11-30,655.0,0.0,309 days 00:00:00.000000000,0
5670,ce,t0014185,Adjust Deposit Accounting,2013-12-26,M0024E,2013-01-25,2013-11-30,655.0,0.0,309 days 00:00:00.000000000,0
5671,ce,t0014185,Adjust Deposit Accounting,2014-02-03,M0024E,2013-01-25,2013-11-30,655.0,0.0,309 days 00:00:00.000000000,0
5672,ce,t0014185,Adjust Deposit Accounting,2015-10-29,M0024E,2013-01-25,2013-11-30,655.0,0.0,309 days 00:00:00.000000000,0
5676,ce,t0014186,Adjust Moveout Dates,2013-11-01,M0024F,2011-09-01,2013-11-05,645.0,0.0,796 days 00:00:00.000000000,0
5677,ce,t0014186,Move Out,2013-11-05,M0024F,2011-09-01,2013-11-05,645.0,0.0,796 days 00:00:00.000000000,1
5678,ce,t0014186,Deposit Change,2013-11-22,M0024F,2011-09-01,2013-11-05,645.0,0.0,796 days 00:00:00.000000000,0
5679,ce,t0014186,Deposit Accounting,2013-11-22,M0024F,2011-09-01,2013-11-05,645.0,0.0,796 days 00:00:00.000000000,0
5680,ce,t0014186,Adjust Deposit Accounting,2013-11-22,M0024F,2011-09-01,2013-11-05,645.0,0.0,796 days 00:00:00.000000000,0
5681,ce,t0014186,Notice Given,2013-08-14,M0024F,2011-09-01,2013-10-31,645.0,0.0,791 days 00:00:00.000000000,0
5724,ce,t0014189,Notice Given,2013-07-08,M0026C,2012-07-31,2013-09-30,635.0,0.0,426 days 00:00:00.000000000,0
5725,ce,t0014189,Move Out,2013-09-30,M0026C,2012-07-31,2013-09-30,635.0,0.0,426 days 00:00:00.000000000,1
5726,ce,t0014189,Deposit Change,2013-10-18,M0026C,2012-07-31,2013-09-30,635.0,0.0,426 days 00:00:00.000000000,0
5727,ce,t0014189,Deposit Accounting,2013-10-18,M0026C,2012-07-31,2013-09-30,635.0,0.0,426 days 00:00:00.000000000,0
5744,ce,t0014191,Notice Given,2013-07-08,M0026E,2012-07-06,2013-07-31,645.0,0.0,390 days 00:00:00.000000000,0
5745,ce,t0014191,Move Out,2013-08-01,M0026E,2012-07-06,2013-07-31,645.0,0.0,390 days 00:00:00.000000000,1
5746,ce,t0014191,Deposit Change,2013-08-08,M0026E,2012-07-06,2013-07-31,645.0,0.0,390 days 00:00:00.000000000,0
5747,ce,t0014191,Deposit Accounting,2013-08-08,M0026E,2012-07-06,2013-07-31,645.0,0.0,390 days 00:00:00.000000000,0
5783,ce,t0014194,Skip,2013-10-23,M0028B,2012-11-19,2013-10-23,625.0,0.0,338 days 00:00:00.000000000,0
5784,ce,t0014194,Move Out,2013-10-23,M0028B,2012-11-19,2013-10-23,625.0,0.0,338 days 00:00:00.000000000,1
5785,ce,t0014194,Deposit Change,2013-12-26,M0028B,2012-11-19,2013-10-23,625.0,0.0,338 days 00:00:00.000000000,0
5786,ce,t0014194,Deposit Accounting,2013-12-26,M0028B,2012-11-19,2013-10-23,625.0,0.0,338 days 00:00:00.000000000,0
5832,ce,t0014197,Notice Given,2013-06-25,M0028E,2011-06-13,2013-07-31,655.0,0.0,779 days 00:00:00.000000000,0
5833,ce,t0014197,Move Out,2013-07-29,M0028E,2011-06-13,2013-07-17,655.0,0.0,765 days 00:00:00.000000000,1
5834,ce,t0014197,Deposit Change,2013-07-29,M0028E,2011-06-13,2013-07-17,655.0,0.0,765 days 00:00:00.000000000,0
5835,ce,t0014197,Deposit Accounting,2013-07-29,M0028E,2011-06-13,2013-07-17,655.0,0.0,765 days 00:00:00.000000000,0
5839,ce,t0014197,Month to Month,2013-04-18,M0028E,2011-06-13,,655.0,0.0,,0
5915,ce,t0014204,Adjust Moveout Dates,2013-04-30,M0030F,2010-10-11,2013-05-01,655.0,0.0,933 days 00:00:00.000000000,0
5916,ce,t0014204,Notice Given,2013-04-17,M0030F,2010-10-11,2013-04-30,655.0,0.0,932 days 00:00:00.000000000,0
5917,ce,t0014204,Adjust Moveout Dates,2013-05-01,M0030F,2010-10-11,2013-04-30,655.0,0.0,932 days 00:00:00.000000000,0
5918,ce,t0014204,Move Out,2013-05-06,M0030F,2010-10-11,2013-04-30,655.0,0.0,932 days 00:00:00.000000000,1
5919,ce,t0014204,Deposit Change,2013-05-08,M0030F,2010-10-11,2013-04-30,655.0,0.0,932 days 00:00:00.000000000,0
5920,ce,t0014204,Deposit Accounting,2013-05-08,M0030F,2010-10-11,2013-04-30,655.0,0.0,932 days 00:00:00.000000000,0
5921,ce,t0014204,Adjust Deposit Accounting,2013-05-08,M0030F,2010-10-11,2013-04-30,655.0,0.0,932 days 00:00:00.000000000,0
5935,ce,t0014206,Notice Given,2013-07-23,M0032C,2012-05-10,2013-07-19,645.0,0.0,435 days 00:00:00.000000000,0
5936,ce,t0014206,Move Out,2013-07-23,M0032C,2012-05-10,2013-07-19,645.0,0.0,435 days 00:00:00.000000000,1
5937,ce,t0014206,Deposit Change,2013-07-29,M0032C,2012-05-10,2013-07-19,645.0,0.0,435 days 00:00:00.000000000,0
5938,ce,t0014206,Deposit Accounting,2013-07-29,M0032C,2012-05-10,2013-07-19,645.0,0.0,435 days 00:00:00.000000000,0
5939,ce,t0014206,Adjust Deposit Accounting,2013-07-29,M0032C,2012-05-10,2013-07-19,645.0,0.0,435 days 00:00:00.000000000,0
5943,ce,t0014206,Month to Month,2013-06-01,M0032C,2012-05-10,,645.0,0.0,,0
6000,ce,t0014211,Notice Given,2014-02-24,M0034B,2013-02-08,2014-02-28,625.0,0.0,385 days 00:00:00.000000000,0
6001,ce,t0014211,Move Out,2014-02-28,M0034B,2013-02-08,2014-02-28,625.0,0.0,385 days 00:00:00.000000000,1
6002,ce,t0014211,Deposit Change,2014-03-22,M0034B,2013-02-08,2014-02-28,625.0,0.0,385 days 00:00:00.000000000,0
6003,ce,t0014211,Deposit Accounting,2014-03-22,M0034B,2013-02-08,2014-02-28,625.0,0.0,385 days 00:00:00.000000000,0
6007,ce,t0014211,30 Day Letter Sent,2014-02-21,M0034B,2013-02-08,,625.0,0.0,,0
6045,ce,t0014214,Notice Given,2013-04-17,M0034E,2011-05-20,2013-04-30,655.0,0.0,711 days 00:00:00.000000000,0
6046,ce,t0014214,Move Out,2013-04-30,M0034E,2011-05-20,2013-04-30,655.0,0.0,711 days 00:00:00.000000000,1
6047,ce,t0014214,Deposit Change,2013-05-21,M0034E,2011-05-20,2013-04-30,655.0,0.0,711 days 00:00:00.000000000,0
6048,ce,t0014214,Deposit Accounting,2013-05-21,M0034E,2011-05-20,2013-04-30,655.0,0.0,711 days 00:00:00.000000000,0
6052,ce,t0014215,Notice Given,2013-07-08,M0034F,2011-08-12,2013-08-31,645.0,0.0,750 days 00:00:00.000000000,0
6053,ce,t0014215,Move Out,2013-09-04,M0034F,2011-08-12,2013-08-31,645.0,0.0,750 days 00:00:00.000000000,1
6054,ce,t0014215,Deposit Change,2013-09-16,M0034F,2011-08-12,2013-08-31,645.0,0.0,750 days 00:00:00.000000000,0
6055,ce,t0014215,Deposit Accounting,2013-09-16,M0034F,2011-08-12,2013-08-31,645.0,0.0,750 days 00:00:00.000000000,0
6077,ce,t0014217,Notice Given,2014-01-07,M0036B,2013-02-02,2014-02-28,625.0,0.0,391 days 00:00:00.000000000,0
6078,ce,t0014217,Move Out,2014-02-28,M0036B,2013-02-02,2014-02-28,625.0,0.0,391 days 00:00:00.000000000,1
6079,ce,t0014217,Deposit Change,2014-03-29,M0036B,2013-02-02,2014-02-28,625.0,0.0,391 days 00:00:00.000000000,0
6080,ce,t0014217,Deposit Accounting,2014-03-29,M0036B,2013-02-02,2014-02-28,625.0,0.0,391 days 00:00:00.000000000,0
6081,ce,t0014217,Adjust Deposit Accounting,2014-04-21,M0036B,2013-02-02,2014-02-28,625.0,0.0,391 days 00:00:00.000000000,0
6085,ce,t0014218,Notice Given,2013-11-06,M0036C,2010-12-17,2013-12-31,635.0,0.0,1110 days 00:00:00.000000000,0
6086,ce,t0014218,Move Out,2013-12-31,M0036C,2010-12-17,2013-12-31,635.0,0.0,1110 days 00:00:00.000000000,1
6087,ce,t0014218,Deposit Change,2014-02-13,M0036C,2010-12-17,2013-12-31,635.0,0.0,1110 days 00:00:00.000000000,0
6088,ce,t0014218,Deposit Accounting,2014-02-13,M0036C,2010-12-17,2013-12-31,635.0,0.0,1110 days 00:00:00.000000000,0
6092,ce,t0014219,Notice Given,2013-05-08,M0036D,2012-06-02,2013-06-30,635.0,0.0,393 days 00:00:00.000000000,0
6093,ce,t0014219,Move Out,2013-07-01,M0036D,2012-06-02,2013-06-30,635.0,0.0,393 days 00:00:00.000000000,1
6094,ce,t0014219,Deposit Change,2013-07-11,M0036D,2012-06-02,2013-06-30,635.0,0.0,393 days 00:00:00.000000000,0
6095,ce,t0014219,Deposit Accounting,2013-07-11,M0036D,2012-06-02,2013-06-30,635.0,0.0,393 days 00:00:00.000000000,0
6108,ce,t0014221,Skip,2013-09-24,M0036F,2011-11-17,2013-09-23,645.0,0.0,676 days 00:00:00.000000000,0
6109,ce,t0014221,Move Out,2013-09-24,M0036F,2011-11-17,2013-09-23,645.0,0.0,676 days 00:00:00.000000000,1
6110,ce,t0014221,Deposit Change,2013-10-14,M0036F,2011-11-17,2013-09-23,645.0,0.0,676 days 00:00:00.000000000,0
6111,ce,t0014221,Deposit Accounting,2013-10-14,M0036F,2011-11-17,2013-09-23,645.0,0.0,676 days 00:00:00.000000000,0
6141,ce,t0014224,Notice Given,2013-07-08,M0038C,2012-08-13,2013-08-31,635.0,0.0,383 days 00:00:00.000000000,0
6142,ce,t0014224,Move Out,2013-09-04,M0038C,2012-08-13,2013-08-31,635.0,0.0,383 days 00:00:00.000000000,1
6143,ce,t0014224,Deposit Change,2013-09-23,M0038C,2012-08-13,2013-08-31,635.0,0.0,383 days 00:00:00.000000000,0
6144,ce,t0014224,Deposit Accounting,2013-09-23,M0038C,2012-08-13,2013-08-31,635.0,0.0,383 days 00:00:00.000000000,0
6148,ce,t0014225,Notice Given,2013-11-06,M0038D,2011-12-09,2013-12-31,645.0,0.0,753 days 00:00:00.000000000,0
6149,ce,t0014225,Move Out,2013-12-31,M0038D,2011-12-09,2013-12-31,645.0,0.0,753 days 00:00:00.000000000,1
6150,ce,t0014225,Deposit Change,2014-02-13,M0038D,2011-12-09,2013-12-31,645.0,0.0,753 days 00:00:00.000000000,0
6151,ce,t0014225,Deposit Accounting,2014-02-13,M0038D,2011-12-09,2013-12-31,645.0,0.0,753 days 00:00:00.000000000,0
6232,ce,t0014237,Notice Given,2013-08-14,S1452B,2013-05-13,2013-08-10,560.0,0.0,89 days 00:00:00.000000000,0
6233,ce,t0014237,Move Out,2013-08-14,S1452B,2013-05-13,2013-08-10,560.0,0.0,89 days 00:00:00.000000000,1
6234,ce,t0014237,Deposit Change,2013-08-26,S1452B,2013-05-13,2013-08-10,560.0,0.0,89 days 00:00:00.000000000,0
6235,ce,t0014237,Deposit Accounting,2013-08-26,S1452B,2013-05-13,2013-08-10,560.0,0.0,89 days 00:00:00.000000000,0
6239,ce,t0014237,Move In,2013-05-14,S1452B,2013-05-13,,560.0,0.0,,0
6240,ce,t0014237,Deposit Change,2013-05-16,S1452B,2013-05-13,,560.0,0.0,,0
6241,ce,t0014237,Deposit Change,2013-05-17,S1452B,2013-05-13,,560.0,0.0,,0
6255,ce,t0014239,Skip,2014-03-17,S1452H,2013-05-10,2014-03-17,570.0,0.0,311 days 00:00:00.000000000,0
6256,ce,t0014239,Move Out,2014-03-17,S1452H,2013-05-10,2014-03-17,570.0,0.0,311 days 00:00:00.000000000,1
6257,ce,t0014239,Deposit Change,2015-08-27,S1452H,2013-05-10,2014-03-17,570.0,0.0,311 days 00:00:00.000000000,0
6258,ce,t0014239,Deposit Accounting,2015-08-27,S1452H,2013-05-10,2014-03-17,570.0,0.0,311 days 00:00:00.000000000,0
6259,ce,t0014239,Adjust Deposit Accounting,2015-08-27,S1452H,2013-05-10,2014-03-17,570.0,0.0,311 days 00:00:00.000000000,0
6263,ce,t0014239,Assign Unit (from unit S1454F to S1452H),2013-04-22,S1452H,2013-05-10,,570.0,0.0,,0
6264,ce,t0014239,Move In,2013-05-14,S1452H,2013-05-10,,570.0,0.0,,0
6265,ce,t0014239,Deposit Change,2013-05-16,S1452H,2013-05-10,,570.0,0.0,,0
6266,ce,t0014239,Deposit Change,2013-05-17,S1452H,2013-05-10,,570.0,0.0,,0
6267,ce,t0014239,120 Day Letter Sent,2014-02-21,S1452H,2013-05-10,,570.0,0.0,,0
6268,ce,t0014240,Notice Given,2014-03-21,S1500-5M,2013-05-10,2014-05-31,680.0,0.0,386 days 00:00:00.000000000,0
6269,ce,t0014240,Move Out,2014-06-02,S1500-5M,2013-05-10,2014-05-31,680.0,0.0,386 days 00:00:00.000000000,1
6270,ce,t0014240,Deposit Change,2015-08-26,S1500-5M,2013-05-10,2014-05-31,680.0,0.0,386 days 00:00:00.000000000,0
6271,ce,t0014240,Deposit Accounting,2015-08-26,S1500-5M,2013-05-10,2014-05-31,680.0,0.0,386 days 00:00:00.000000000,0
6272,ce,t0014240,Adjust Deposit Accounting,2015-08-26,S1500-5M,2013-05-10,2014-05-31,680.0,0.0,386 days 00:00:00.000000000,0
6276,ce,t0014240,Move In,2013-05-14,S1500-5M,2013-05-10,,680.0,0.0,,0
6277,ce,t0014240,120 Day Letter Sent,2014-02-21,S1500-5M,2013-05-10,,680.0,0.0,,0
6278,ce,t0014241,Adjust Moveout Dates,2013-06-03,S1500-7C,2013-04-28,2013-06-03,780.0,0.0,36 days 00:00:00.000000000,0
6279,ce,t0014241,Adjust Moveout Dates,2013-05-31,S1500-7C,2013-04-28,2013-06-01,780.0,0.0,34 days 00:00:00.000000000,0
6280,ce,t0014241,Deposit Change,2013-06-10,S1500-7C,2013-04-28,2013-06-01,780.0,0.0,34 days 00:00:00.000000000,0
6281,ce,t0014241,Deposit Accounting,2013-06-10,S1500-7C,2013-04-28,2013-06-01,780.0,0.0,34 days 00:00:00.000000000,0
6282,ce,t0014241,Notice Given,2013-05-29,S1500-7C,2013-04-28,2013-05-31,780.0,0.0,33 days 00:00:00.000000000,0
6283,ce,t0014241,Adjust Moveout Dates,2013-06-03,S1500-7C,2013-04-28,2013-05-31,780.0,0.0,33 days 00:00:00.000000000,0
6284,ce,t0014241,Move Out,2013-06-03,S1500-7C,2013-04-28,2013-05-31,780.0,0.0,33 days 00:00:00.000000000,1
6285,ce,t0014241,Adjust Move In Dates,2013-04-29,S1500-7C,2013-04-28,,780.0,0.0,,0
6286,ce,t0014241,Move In,2013-04-29,S1500-7C,2013-04-28,,780.0,0.0,,0
6303,ce,t0014243,Notice Given,2014-03-11,M0012D,2013-05-22,2014-05-31,645.0,0.0,374 days 00:00:00.000000000,0
6304,ce,t0014243,Move Out,2014-06-02,M0012D,2013-05-22,2014-05-31,645.0,0.0,374 days 00:00:00.000000000,1
6305,ce,t0014243,Deposit Change,2014-06-19,M0012D,2013-05-22,2014-05-31,645.0,0.0,374 days 00:00:00.000000000,0
6306,ce,t0014243,Deposit Accounting,2014-06-19,M0012D,2013-05-22,2014-05-31,645.0,0.0,374 days 00:00:00.000000000,0
6310,ce,t0014243,Adjust Move In Dates,2013-05-14,M0012D,2013-05-17,,645.0,0.0,,0
6311,ce,t0014243,Adjust Move In Dates,2013-05-21,M0012D,2013-05-22,,645.0,0.0,,0
6312,ce,t0014243,Move In,2013-05-23,M0012D,2013-05-22,,645.0,0.0,,0
6313,ce,t0014243,120 Day Letter Sent,2014-02-21,M0012D,2013-05-22,,645.0,0.0,,0
6314,ce,t0014244,Notice Given,2014-06-02,M0030F,2013-05-17,2014-05-31,655.0,0.0,379 days 00:00:00.000000000,0
6315,ce,t0014244,Move Out,2014-06-02,M0030F,2013-05-17,2014-05-31,655.0,0.0,379 days 00:00:00.000000000,1
6316,ce,t0014244,Deposit Change,2014-06-19,M0030F,2013-05-17,2014-05-31,655.0,0.0,379 days 00:00:00.000000000,0
6317,ce,t0014244,Deposit Accounting,2014-06-19,M0030F,2013-05-17,2014-05-31,655.0,0.0,379 days 00:00:00.000000000,0
6321,ce,t0014244,Move In,2013-05-20,M0030F,2013-05-17,,655.0,0.0,,0
6322,ce,t0014244,Deposit Change,2013-05-20,M0030F,2013-05-17,,655.0,0.0,,0
6323,ce,t0014244,Deposit Change,2013-05-30,M0030F,2013-05-17,,655.0,0.0,,0
6324,ce,t0014244,120 Day Letter Sent,2014-02-21,M0030F,2013-05-17,,655.0,0.0,,0
6325,ce,t0014244,Month to Month,2014-06-01,M0030F,2013-05-17,,655.0,0.0,,0
6326,ce,t0014245,Notice Given,2013-11-13,M0032A,2013-05-01,2013-11-30,625.0,0.0,213 days 00:00:00.000000000,0
6327,ce,t0014245,Move Out,2013-12-01,M0032A,2013-05-01,2013-11-30,625.0,0.0,213 days 00:00:00.000000000,1
6328,ce,t0014245,Deposit Change,2013-12-27,M0032A,2013-05-01,2013-11-30,625.0,0.0,213 days 00:00:00.000000000,0
6329,ce,t0014245,Deposit Accounting,2013-12-27,M0032A,2013-05-01,2013-11-30,625.0,0.0,213 days 00:00:00.000000000,0
6333,ce,t0014245,Move In,2013-05-01,M0032A,2013-05-01,,625.0,0.0,,0
6364,ce,t0014273,Submit Application,2013-04-23,S1458C,2013-06-15,,560.0,,,0
6365,ce,t0014273,Application Denied,2013-04-25,S1458C,2013-06-15,,560.0,,,0
6366,ce,t0014273,Deposit Accounting,2013-05-23,S1458C,2013-06-15,,560.0,0.0,,0
6383,ce,t0014278,Application Approved,2013-04-24,WAIT1,2013-08-15,,0.0,,,0
6384,ce,t0014278,Submit Application,2013-04-24,WAIT1,2013-08-15,,0.0,,,0
6385,ce,t0014278,Application Canceled,2013-08-15,WAIT1,,,0.0,,,0
6386,ce,t0014284,Notice Given,2014-03-24,M0020E,2013-05-31,2014-05-31,655.0,0.0,365 days 00:00:00.000000000,0
6387,ce,t0014284,Move Out,2014-06-02,M0020E,2013-05-31,2014-05-31,655.0,0.0,365 days 00:00:00.000000000,1
6388,ce,t0014284,Deposit Change,2014-06-19,M0020E,2013-05-31,2014-05-31,655.0,0.0,365 days 00:00:00.000000000,0
6389,ce,t0014284,Deposit Accounting,2014-06-19,M0020E,2013-05-31,2014-05-31,655.0,0.0,365 days 00:00:00.000000000,0
6390,ce,t0014284,Lease Signed,2013-05-31,M0020E,2013-05-31,,655.0,,,0
6391,ce,t0014284,Move In,2013-05-31,M0020E,2013-05-31,,655.0,0.0,,0
6392,ce,t0014284,Deposit Change,2013-06-06,M0020E,2013-05-31,,655.0,0.0,,0
6393,ce,t0014284,120 Day Letter Sent,2014-02-21,M0020E,2013-05-31,,655.0,0.0,,0
6394,ce,t0014284,Application Approved,2013-04-24,M0020E,2013-06-01,,655.0,,,0
6395,ce,t0014284,Submit Application,2013-04-24,M0020E,2013-06-01,,655.0,,,0
6396,ce,t0014285,Notice Given,2014-02-24,M0010E,2013-05-01,2014-04-30,655.0,0.0,364 days 00:00:00.000000000,0
6397,ce,t0014285,Move Out,2014-05-01,M0010E,2013-05-01,2014-04-30,655.0,0.0,364 days 00:00:00.000000000,1
6398,ce,t0014285,Deposit Change,2014-05-23,M0010E,2013-05-01,2014-04-30,655.0,0.0,364 days 00:00:00.000000000,0
6399,ce,t0014285,Deposit Accounting,2014-05-23,M0010E,2013-05-01,2014-04-30,655.0,0.0,364 days 00:00:00.000000000,0
6400,ce,t0014285,Application Approved,2013-04-25,M0010E,2013-04-30,,655.0,,,0
6401,ce,t0014285,Submit Application,2013-04-25,M0010E,2013-04-30,,655.0,,,0
6402,ce,t0014285,Lease Signed,2013-05-01,M0010E,2013-05-01,,655.0,,,0
6403,ce,t0014285,Move In,2013-05-01,M0010E,2013-05-01,,655.0,0.0,,0
6406,ce,t0014285,90 Day Letter Sent,2014-02-21,M0010E,2013-05-01,,655.0,,,0
6426,ce,t0014293,Adjust Moveout Dates,2014-04-15,C5271B,2013-06-01,2014-04-17,560.0,0.0,320 days 00:00:00.000000000,0
6427,ce,t0014293,Move Out,2014-04-18,C5271B,2013-06-01,2014-04-17,560.0,0.0,320 days 00:00:00.000000000,1
6428,ce,t0014293,Deposit Change,2014-09-08,C5271B,2013-06-01,2014-04-17,560.0,0.0,320 days 00:00:00.000000000,0
6429,ce,t0014293,Deposit Accounting,2014-09-08,C5271B,2013-06-01,2014-04-17,560.0,0.0,320 days 00:00:00.000000000,0
6430,ce,t0014293,Adjust Moveout Dates,2014-04-14,C5271B,2013-06-01,2014-04-14,560.0,0.0,317 days 00:00:00.000000000,0
6431,ce,t0014293,Notice Given,2014-04-02,C5271B,2013-06-01,2014-04-10,560.0,0.0,313 days 00:00:00.000000000,0
6432,ce,t0014293,Application Approved,2013-04-25,C5271B,2013-06-01,,560.0,,,0
6433,ce,t0014293,Submit Application,2013-04-25,C5271B,2013-06-01,,560.0,,,0
6434,ce,t0014293,Lease Signed,2013-05-30,C5271B,2013-06-01,,560.0,,,0
6435,ce,t0014293,Move In,2013-06-03,C5271B,2013-06-01,,560.0,0.0,,0
6436,ce,t0014293,Deposit Change,2013-06-06,C5271B,2013-06-01,,560.0,0.0,,0
6437,ce,t0014293,120 Day Letter Sent,2014-02-21,C5271B,2013-06-01,,560.0,,,0
6506,ce,t0014322,Submit Application,2013-05-01,M0004A,2013-05-17,,625.0,,,0
6507,ce,t0014322,Application Denied,2013-05-02,M0004A,2013-05-17,,625.0,,,0
6508,ce,t0014322,Deposit Accounting,2013-05-23,M0004A,2013-05-17,,625.0,0.0,,0
6551,ce,t0014328,Adjust Moveout Dates,2014-06-02,M0013F,2013-05-17,2014-06-02,555.0,0.0,381 days 00:00:00.000000000,0
6552,ce,t0014328,Move Out,2014-06-02,M0013F,2013-05-17,2014-06-02,555.0,0.0,381 days 00:00:00.000000000,1
6553,ce,t0014328,Deposit Change,2014-06-19,M0013F,2013-05-17,2014-06-02,555.0,0.0,381 days 00:00:00.000000000,0
6554,ce,t0014328,Deposit Accounting,2014-06-19,M0013F,2013-05-17,2014-06-02,555.0,0.0,381 days 00:00:00.000000000,0
6555,ce,t0014328,Notice Given,2014-03-03,M0013F,2013-05-17,2014-05-31,555.0,0.0,379 days 00:00:00.000000000,0
6556,ce,t0014328,Adjust Move In Dates,2013-05-20,M0013F,2013-05-17,,555.0,0.0,,0
6557,ce,t0014328,Move In,2013-05-20,M0013F,2013-05-17,,555.0,0.0,,0
6558,ce,t0014328,Deposit Change,2013-05-20,M0013F,2013-05-17,,555.0,0.0,,0
6559,ce,t0014328,120 Day Letter Sent,2014-02-21,M0013F,2013-05-17,,555.0,0.0,,0
6560,ce,t0014328,Application Approved,2013-05-02,M0013F,2013-05-24,,555.0,,,0
6561,ce,t0014328,Submit Application,2013-05-02,M0013F,2013-05-24,,555.0,,,0
6562,ce,t0014328,Lease Signed,2013-05-20,M0013F,2013-05-24,,555.0,,,0
