,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Vacancy,SQFT,BedRooms,Bathroom,chrent,LengthStay
1686,ce,t0038018,Rent Change,2018-01-08,S1450C,2018-02-16,,657.0,0,675,1,1.0,0.0,
8466,fh,t0038047,Rent Change,2018-01-31,1111C,2018-01-05,,1155.0,0,912,2,1.0,0.0,
4640,sh,t0038049,Rent Change,2018-01-08,AC1143,2018-01-31,2018-08-22,1040.0,1,1350,2,1.5,0.0,226 days 00:00:00.000000000
7529,fh,t0038051,Rent Change,2018-06-05,1071A,2018-08-01,,1135.0,0,912,2,1.0,0.0,
8467,fh,t0038055,Rent Change,2018-01-05,4743B,2018-01-19,,899.0,0,700,1,1.0,0.0,
3534,ce,t0038056,Rent Change,2018-01-12,M0032B,2018-01-27,,728.0,0,875,2,1.5,0.0,
3535,ce,t0038056,Rent Change,2018-01-31,M0032B,2018-01-27,,801.0,0,875,2,1.5,73.0,
6900,sh,t0038058,Rent Change,2018-01-31,FT5862L,2018-01-08,,685.0,0,932,2,1.0,0.0,
5617,sh,t0038062,Rent Change,2018-01-10,WC5960N,2018-01-12,,770.0,0,963,2,1.5,0.0,
5618,sh,t0038062,Rent Change,2018-01-10,WC5960N,2018-01-15,,700.0,0,963,2,1.5,-70.0,
7285,sh,t0038069,Rent Change,2018-01-11,SH5762,2018-01-31,,775.0,0,1006,3,1.5,0.0,
7286,sh,t0038069,Rent Change,2018-01-11,SH5762,2018-01-31,2018-08-07,814.0,1,1006,3,1.5,39.0,208 days 00:00:00.000000000
8469,fh,t0038070,Rent Change,2018-01-09,1092A,2018-01-13,,985.0,0,912,2,1.0,0.0,
8470,fh,t0038070,Rent Change,2018-01-31,1092A,2018-01-13,,975.0,0,912,2,1.0,-10.0,
8010,mpg,t0038073,Rent Change,2018-01-10,2000-03A,2018-01-10,,1150.0,0,1040,2,2.0,0.0,
6928,sh,t0038079,Rent Change,2018-01-11,TH5769,2018-01-13,,875.0,0,1006,2,1.5,0.0,
8472,mpg,t0038091,Rent Change,2018-01-11,1988-07A,2018-01-13,,1050.0,0,895,2,2.0,0.0,
8011,mpg,t0038110,Rent Change,2018-01-15,2000-03A,2018-01-27,,1100.0,0,1040,2,2.0,0.0,
8012,mpg,t0038110,Rent Change,2018-12-31,2000-03A,2018-01-27,,1111.0,0,1040,2,2.0,11.0,
7782,fh,t0038119,Rent Change,2018-02-23,WAIT2R-2,2018-08-15,,1060.0,0,912,2,,0.0,
8473,fh,t0038119,Rent Change,2018-06-21,4800C,2018-08-15,,1210.0,0,912,2,1.0,150.0,
8474,fh,t0038119,Rent Change,2018-07-23,4800C,2018-08-15,,1055.0,0,912,2,1.0,-155.0,
3548,ce,t0038128,Rent Change,2018-12-31,M0032E,2018-01-27,,765.0,0,875,2,1.5,0.0,
475,ce,t0038135,Rent Change,2018-01-31,C5250H,2018-01-22,,775.0,0,905,1,2.0,0.0,
476,ce,t0038135,Rent Change,2018-12-31,C5250H,2018-01-22,,788.0,0,905,1,2.0,13.0,
268,ce,t0038147,Rent Change,2018-01-31,C0007J,2018-01-25,,667.0,0,675,1,1.0,0.0,
7339,sh,t0038148,Rent Change,2018-01-20,WAIT-3TA,2018-02-15,,858.0,0,1006,3,,0.0,
3942,sh,t0038148,Rent Change,2018-01-26,SH5802,2018-02-15,,775.0,0,1006,3,1.5,-83.0,
6583,sh,t0038148,Rent Change,2018-02-28,SH5914,2018-02-12,,836.0,0,1006,2,1.5,61.0,
8475,fh,t0038150,Rent Change,2018-02-21,1102B,2018-03-20,,924.0,0,700,1,1.0,0.0,
8476,sh,t0038157,Rent Change,2018-01-20,FT5862O,2018-01-31,,650.0,0,932,2,1.0,0.0,
8477,sh,t0038157,Rent Change,2018-01-20,FT5862O,2018-01-31,,715.0,0,932,2,1.0,65.0,
8483,mpg,t0038158,Rent Change,2018-01-21,1994-08B,2018-03-01,,1050.0,0,895,2,2.0,0.0,
8484,mpg,t0038158,Rent Change,2018-01-21,1994-08B,2018-03-01,,1100.0,0,895,2,2.0,50.0,
8486,mpg,t0038158,Rent Change,2018-01-21,1998-03B,2018-03-01,,1449.0,0,1040,2,2.0,349.0,
8481,mpg,t0038158,Rent Change,2018-01-22,2006-15C,2018-03-10,,1250.0,0,1240,2,2.0,-199.0,
8482,mpg,t0038158,Rent Change,2018-01-22,2006-15C,2018-03-10,,1200.0,0,1240,2,2.0,-50.0,
5387,sh,t0038166,Rent Change,2018-02-28,WC5966G,2018-01-31,2018-07-20,770.0,1,963,2,1.5,0.0,142 days 00:00:00.000000000
8027,mpg,t0038177,Rent Change,2018-02-28,2006-05B,2018-01-31,,1209.0,0,835,1,1.0,0.0,
7248,sh,t0038181,Rent Change,2017-02-28,FT5827,2016-02-19,,1023.0,0,1350,3,1.5,0.0,
7249,sh,t0038181,Rent Change,2017-03-31,FT5827,2016-02-19,,990.0,0,1350,3,1.5,-33.0,
7250,sh,t0038181,Rent Change,2017-06-30,FT5827,2016-02-19,2018-03-01,1010.0,1,1350,3,1.5,20.0,244 days 00:00:00.000000000
8423,mpg,t0038184,Rent Change,2018-01-26,1986-01B,2018-02-01,,1200.0,0,1240,2,2.0,0.0,
8494,mpg,t0038186,Rent Change,2018-01-26,1986-05B,2018-02-10,,1050.0,0,835,1,1.0,0.0,
8495,mpg,t0038186,Rent Change,2018-01-26,1986-05B,2018-02-10,,1099.0,0,835,1,1.0,49.0,
6849,sh,t0038190,Rent Change,2018-03-31,TH5816,2018-03-02,,800.0,0,1006,3,1.5,0.0,
539,ce,t0038192,Rent Change,2018-01-29,C5252D,2018-03-01,,839.0,0,905,1,1.0,0.0,
8499,mpg,t0038196,Rent Change,2018-01-30,1968-03C,2018-03-01,,1099.0,0,835,1,1.0,0.0,
8500,mpg,t0038196,Rent Change,2018-04-04,2006-13B,2018-05-15,,1050.0,0,835,1,1.0,-49.0,
8503,mpg,t0038196,Rent Change,2018-04-04,2006-09B,2018-05-01,2018-09-12,1119.0,1,835,1,1.0,69.0,161 days 00:00:00.000000000
4089,sh,t0038202,Rent Change,2018-02-13,SH5926,2018-04-01,,775.0,0,1006,2,1.5,0.0,
4475,sh,t0038202,Rent Change,2018-03-12,SH5823,2018-03-28,,800.0,0,1006,3,1.5,25.0,
4476,sh,t0038202,Rent Change,2018-03-31,SH5823,2018-03-28,,879.0,0,1006,3,1.5,79.0,
4021,sh,t0038206,Rent Change,2018-01-31,SH5862,2018-01-31,,836.0,0,1006,2,1.5,0.0,
8504,mpg,t0038216,Rent Change,2018-01-31,1986-10C,2018-04-30,,1099.0,0,835,1,1.0,0.0,
8509,mpg,t0038216,Rent Change,2018-03-13,1986-07B,2018-05-31,,1119.0,0,835,1,1.0,20.0,
8507,mpg,t0038216,Rent Change,2018-04-04,1986-10A,2018-05-30,,1050.0,0,835,1,1.0,-69.0,
8414,mpg,t0038216,Rent Change,2018-04-05,1968-12A,2018-05-30,,1119.0,0,835,1,1.0,69.0,
8415,mpg,t0038216,Rent Change,2018-05-31,1968-12A,2018-05-31,,1099.0,0,835,1,1.0,-20.0,
316,ce,t0038222,Rent Change,2018-02-03,C0011A,2018-02-17,,749.0,0,905,2,1.0,0.0,
3861,ce,t0038222,Rent Change,2018-02-12,M0003E,2018-02-17,,858.0,0,875,2,1.5,109.0,
8510,mpg,t0038232,Rent Change,2018-02-28,2022-03A,2018-02-03,,1449.0,0,1040,2,2.0,0.0,
8513,mpg,t0038241,Rent Change,2018-02-12,2024-13C,2018-05-10,,1699.0,0,1240,2,2.0,0.0,
8511,mpg,t0038241,Rent Change,2018-03-05,1986-01A,2018-03-31,,1200.0,0,1240,2,2.0,-499.0,
6207,ce,t0038242,Rent Change,2018-02-28,M0034B,2018-02-05,2018-03-15,883.0,1,875,2,1.5,0.0,15 days 00:00:00.000000000
2981,ce,t0038243,Rent Change,2018-02-03,M0006B,2018-03-24,,728.0,0,875,2,1.5,0.0,
4327,sh,t0038244,Rent Change,2018-02-09,TH5914,2018-02-09,,900.0,0,1156,3,1.5,0.0,
4328,sh,t0038246,Rent Change,2018-02-05,TH5914,2018-02-05,,900.0,0,1156,3,1.5,0.0,
6118,sh,t0038246,Rent Change,2018-02-05,TH5813,2018-02-05,,960.0,0,1156,3,1.5,60.0,
6119,sh,t0038246,Rent Change,2018-04-30,TH5813,2018-02-05,,890.0,0,1156,3,1.5,-70.0,
1120,ce,t0038256,Rent Change,2018-03-31,C5303J,2018-03-01,,734.0,0,675,1,1.0,0.0,
8515,mpg,t0038261,Rent Change,2018-02-19,1972-07A,2018-02-21,,1150.0,0,960,2,2.0,0.0,
8485,mpg,t0038261,Rent Change,2018-03-01,1994-08B,2018-03-03,,1100.0,0,895,2,2.0,-50.0,
8517,mpg,t0038265,Rent Change,2018-02-06,1968-08C,2018-02-24,,1099.0,0,835,1,1.0,0.0,
8370,mpg,t0038272,Rent Change,2018-02-28,2022-03B,2018-02-16,,1521.45,0,1040,2,2.0,0.0,
4477,sh,t0038273,Rent Change,2018-02-08,SH5823,2018-02-16,,858.0,0,1006,3,1.5,0.0,
4478,sh,t0038273,Rent Change,2018-02-08,SH5823,2018-02-23,,800.0,0,1006,3,1.5,-58.0,
8519,sh,t0038273,Rent Change,2018-02-15,FT5880D,2018-02-16,2018-08-22,685.0,1,984,2,1.0,-115.0,188 days 00:00:00.000000000
8376,mpg,t0038275,Rent Change,2018-02-19,1966-01A,2018-03-03,,1299.0,0,895,2,2.0,0.0,
7328,sh,t0038277,Rent Change,2018-02-09,FT5862G,2018-02-13,,650.0,0,932,2,1.0,0.0,
8520,sh,t0038277,Rent Change,2018-02-09,FT5880D,2018-02-13,2018-06-15,685.0,1,984,2,1.0,35.0,126 days 00:00:00.000000000
8489,mpg,t0038281,Rent Change,2018-02-16,2006-12A,2018-05-19,,1050.0,0,835,1,1.0,0.0,
8523,mpg,t0038281,Rent Change,2018-02-19,2004-06B,2018-05-19,,1449.0,0,1040,2,2.0,399.0,
8524,mpg,t0038281,Rent Change,2018-02-22,2032-01A,2018-05-19,,1299.0,0,895,2,2.0,-150.0,
8416,mpg,t0038281,Rent Change,2018-04-04,1968-12A,2018-05-19,,1119.0,0,835,1,1.0,-180.0,
8508,mpg,t0038281,Rent Change,2018-05-31,1986-10A,2018-05-23,,1099.0,0,835,1,1.0,-20.0,
8384,mpg,t0038284,Rent Change,2017-11-09,1968-09B,2017-11-25,,1099.0,0,835,1,1.0,0.0,
8161,mpg,t0038284,Rent Change,2017-11-12,1992-02B,2017-11-25,2018-02-09,1399.0,1,930,2,2.0,300.0,89 days 00:00:00.000000000
8525,fh,t0038295,Rent Change,2018-09-10,1090DS,2018-09-02,,1010.0,0,912,2,1.0,0.0,
2971,ce,t0038301,Rent Change,2018-05-31,M0005F,2018-05-02,,678.0,0,635,1,1.0,0.0,
6747,sh,t0038308,Rent Change,2018-02-28,SH5852,2018-02-23,,852.5,0,1006,2,1.5,0.0,
8512,mpg,t0038314,Rent Change,2018-02-18,1968-01B,2018-02-28,,1200.0,0,1240,2,2.0,0.0,
1987,ce,t0038316,Rent Change,2018-08-31,S1456K,2018-08-04,,657.0,0,675,1,1.0,0.0,
615,ce,t0038318,Rent Change,2018-02-13,C5252M,2018-02-13,,859.0,0,905,1,1.0,0.0,
8526,fh,t0038324,Rent Change,2018-05-21,4755C,2018-07-15,,1135.0,0,912,2,1.0,0.0,
8527,fh,t0038324,Rent Change,2018-05-21,4755C,2018-07-15,,1235.0,0,912,2,1.0,100.0,
3324,ce,t0039025,Rent Change,2018-02-15,M0020A,2018-03-17,,913.0,0,875,2,1.5,0.0,
540,ce,t0039025,Rent Change,2018-03-10,C5252D,2018-04-01,,839.0,0,905,1,1.0,-74.0,
541,ce,t0039025,Rent Change,2018-04-30,C5252D,2018-04-01,,923.0,0,905,1,1.0,84.0,
8516,mpg,t0039035,Rent Change,2018-03-01,1972-07A,2018-03-03,,1150.0,0,960,2,2.0,0.0,
4445,sh,t0039047,Rent Change,2018-02-23,SH5809,2018-03-05,,900.0,0,1156,3,1.5,0.0,
4446,sh,t0039047,Rent Change,2018-02-23,SH5809,2018-03-05,,850.0,0,1156,3,1.5,-50.0,
4155,sh,t0039047,Rent Change,2018-03-01,TH5969,2018-03-15,,800.0,0,1006,3,1.5,-50.0,
4200,sh,t0039047,Rent Change,2018-03-01,TH5825,2018-03-26,,900.0,0,1156,3,1.5,100.0,
7394,sh,t0039047,Rent Change,2018-03-01,TH5831,2018-03-15,,900.0,0,1156,3,1.5,0.0,
7950,mpg,t0039053,Rent Change,2018-03-31,1986-03A,2018-03-24,,2273.0,0,835,1,1.0,0.0,
7951,mpg,t0039053,Rent Change,2018-04-05,1986-03A,2018-03-24,,1154.0,0,835,1,1.0,-1119.0,
7952,mpg,t0039053,Rent Change,2018-04-30,1986-03A,2018-03-24,,2273.0,0,835,1,1.0,1119.0,
7953,mpg,t0039053,Rent Change,2018-05-31,1986-03A,2018-03-24,,1154.0,0,835,1,1.0,-1119.0,
353,ce,t0039063,Rent Change,2018-02-21,C0011F,2018-03-03,,759.0,0,905,2,1.0,0.0,
354,ce,t0039063,Rent Change,2018-03-31,C0011F,2018-03-03,,797.0,0,905,2,1.0,38.0,
3943,sh,t0039068,Rent Change,2018-02-23,SH5802,2018-03-15,,800.0,0,1006,3,1.5,0.0,
6726,sh,t0039070,Rent Change,2018-03-08,WC5950K,2018-03-31,,720.0,0,950,2,2.0,0.0,
4095,sh,t0039070,Rent Change,2018-03-13,SH5930,2018-03-31,,775.0,0,1006,2,1.5,55.0,
5173,sh,t0039070,Rent Change,2018-03-13,WC5940B,2018-03-31,,870.0,0,950,2,2.0,95.0,
5026,sh,t0039072,Rent Change,2018-02-22,WC5956L,2018-02-24,,715.0,0,963,2,1.5,0.0,
5027,sh,t0039072,Rent Change,2018-02-22,WC5956L,2018-02-24,,650.0,0,963,2,1.5,-65.0,
8478,sh,t0039072,Rent Change,2018-02-22,FT5862O,2018-02-24,,650.0,0,932,2,1.0,0.0,
8313,fh,t0039073,Rent Change,2018-09-20,1034D,2018-09-19,,984.0,0,700,1,1.0,0.0,
1345,ce,t0039078,Rent Change,2018-03-24,C5307K,2018-04-20,,667.0,0,675,1,1.0,0.0,
1346,ce,t0039078,Rent Change,2018-04-30,C5307K,2018-04-20,,723.0,0,675,1,1.0,56.0,
398,ce,t0039081,Rent Change,2018-03-31,C0011L,2018-03-01,,846.0,0,905,2,1.0,0.0,
3075,ce,t0039082,Rent Change,2018-03-19,M0010B,2018-03-30,,728.0,0,875,2,1.5,0.0,
3076,ce,t0039082,Rent Change,2018-04-30,M0010B,2018-03-30,,787.0,0,875,2,1.5,59.0,
2989,ce,t0039083,Rent Change,2018-03-31,M0006D,2018-03-01,,883.0,0,875,2,1.5,0.0,
8531,fh,t0039084,Rent Change,2018-04-19,4739B,2018-06-15,,1060.0,0,912,2,1.0,0.0,
8532,fh,t0039084,Rent Change,2018-04-19,4739B,2018-06-15,,1135.0,0,912,2,1.0,75.0,
8528,fh,t0039084,Rent Change,2018-04-24,1041B,2018-05-11,,1060.0,0,912,2,1.0,-75.0,
8529,fh,t0039084,Rent Change,2018-04-24,1041B,2018-06-15,,1000.0,0,912,2,1.0,-60.0,
3836,ce,t0039087,Rent Change,2018-01-31,M0016B,2017-02-17,2018-02-23,741.0,1,875,2,1.5,0.0,23 days 00:00:00.000000000
5044,sh,t0039097,Rent Change,2018-03-02,WC5956P,2018-03-22,,715.0,0,963,2,1.5,0.0,
5635,sh,t0039099,Rent Change,2018-02-27,TT1174,2018-04-01,,1330.0,0,1350,3,1.5,0.0,
6317,sh,t0039101,Rent Change,2018-03-31,WC5946B,2018-02-28,2018-11-26,756.0,1,950,2,2.0,0.0,240 days 00:00:00.000000000
7023,sh,t0039104,Rent Change,2018-02-24,AC1065,2018-02-28,,1080.0,0,1350,3,1.5,0.0,
4090,sh,t0039105,Rent Change,2018-03-14,SH5926,2018-03-31,,775.0,0,1006,2,1.5,0.0,
7024,sh,t0039108,Rent Change,2018-03-05,AC1065,2018-03-20,,1080.0,0,1350,3,1.5,0.0,
8537,mpg,t0039120,Rent Change,2018-02-27,1994-07B,2018-03-31,,1449.0,0,930,2,2.0,0.0,
8538,mpg,t0039120,Rent Change,2018-02-27,1994-07B,2018-03-31,,1299.0,0,930,2,2.0,-150.0,
8368,mpg,t0039120,Rent Change,2018-04-04,2018-06A,2018-04-10,,1449.0,0,1040,2,2.0,150.0,
7102,sh,t0039125,Rent Change,2018-02-28,TH5802,2018-03-01,,800.0,0,1006,3,1.5,0.0,
7103,sh,t0039125,Rent Change,2018-03-31,TH5802,2018-03-06,,775.0,0,1006,3,1.5,-25.0,
8479,sh,t0039134,Rent Change,2018-03-02,FT5862O,2018-03-05,,650.0,0,932,2,1.0,0.0,
5174,sh,t0039137,Rent Change,2018-03-02,WC5940B,2018-03-05,,870.0,0,950,2,2.0,0.0,
5501,sh,t0039137,Rent Change,2018-03-02,FT5880F,2018-03-05,,685.0,0,984,2,1.0,-185.0,
8480,sh,t0039137,Rent Change,2018-03-02,FT5862O,2018-03-05,,650.0,0,932,2,1.0,-35.0,
5175,sh,t0039137,Rent Change,2018-03-07,WC5940B,2018-03-09,,870.0,0,950,2,2.0,220.0,
8539,mpg,t0039140,Rent Change,2018-04-30,2036-06A,2018-04-04,,1210.0,0,1040,2,2.0,0.0,
8541,mpg,t0039140,Rent Change,2018-06-30,2036-06A,2018-04-04,,1449.0,0,1040,2,2.0,1449.0,
3517,ce,t0039141,Rent Change,2018-03-01,M0030D,2018-04-14,,748.0,0,875,2,1.5,0.0,
4634,sh,t0039150,Rent Change,2018-03-05,AC1139,2018-03-05,,1050.0,0,1350,2,1.5,0.0,
4635,sh,t0039150,Rent Change,2018-03-05,AC1139,2018-03-05,,1175.0,0,1350,2,1.5,125.0,
4636,sh,t0039150,Rent Change,2018-03-31,AC1139,2018-03-05,2018-11-02,1227.0,1,1350,2,1.5,52.0,216 days 00:00:00.000000000
5524,sh,t0039152,Rent Change,2018-03-05,FT5880M,2018-03-14,,685.0,0,984,2,1.0,0.0,
5523,sh,t0039152,Rent Change,2018-03-31,FT5880M,2018-03-05,,724.0,0,984,2,1.0,39.0,
3698,ce,t0039157,Rent Change,2018-03-13,S1456D,2018-05-05,,729.0,0,675,1,1.0,0.0,
3699,ce,t0039157,Rent Change,2018-05-31,S1456D,2018-05-05,2018-08-03,802.0,1,675,1,1.0,73.0,64 days 00:00:00.000000000
5502,sh,t0039158,Rent Change,2018-03-07,FT5880F,2018-03-16,,685.0,0,984,2,1.0,0.0,
5422,sh,t0039163,Rent Change,2018-03-03,WC5970H,2018-05-31,,675.0,0,950,2,1.0,0.0,
5735,ce,t0039165,Rent Change,2018-03-31,M0011E,2018-03-17,,722.0,0,635,1,1.0,0.0,
971,ce,t0039185,Rent Change,2018-04-30,C5273D,2018-04-14,2018-09-12,809.0,1,675,1,1.0,0.0,135 days 00:00:00.000000000
5045,sh,t0039188,Rent Change,2018-03-13,WC5956P,2018-04-13,,715.0,0,963,2,1.5,0.0,
8542,fh,t0039197,Rent Change,2018-03-07,4763A,2018-03-09,,975.0,0,912,2,1.0,0.0,
8543,fh,t0039197,Rent Change,2018-03-07,4763A,2018-03-09,,1060.0,0,912,2,1.0,85.0,
8544,fh,t0039199,Rent Change,2018-03-12,4739C,2018-03-11,,950.0,0,700,1,1.0,0.0,
8545,fh,t0039199,Rent Change,2018-03-12,4739C,2018-03-11,,999.0,0,700,1,1.0,49.0,
7410,sh,t0039200,Rent Change,2018-05-10,SH5817,2018-10-31,,800.0,0,1006,3,1.5,800.0,
8546,ce,t0039202,Rent Change,2013-12-01,M0009D,2004-06-28,,603.0,0,635,1,1.0,0.0,
8547,ce,t0039202,Rent Change,2014-05-31,M0009D,2004-06-28,,621.0,0,635,1,1.0,18.0,
8548,ce,t0039202,Rent Change,2015-11-30,M0009D,2004-06-28,,649.0,0,635,1,1.0,28.0,
8549,ce,t0039202,Rent Change,2016-11-30,M0009D,2004-06-28,,669.0,0,635,1,1.0,20.0,
8550,ce,t0039202,Rent Change,2017-12-01,M0009D,2004-06-28,,679.0,0,635,1,1.0,10.0,
8551,ce,t0039202,Rent Change,2018-11-30,M0009D,2004-06-28,,699.0,0,635,1,1.0,20.0,
1142,ce,t0039203,Rent Change,2015-03-10,C5303M,2015-03-10,,619.0,0,675,1,1.0,0.0,
1143,ce,t0039203,Rent Change,2016-02-29,C5303M,2015-03-10,,633.0,0,675,1,1.0,14.0,
1144,ce,t0039203,Rent Change,2016-03-31,C5303M,2015-03-10,,639.0,0,675,1,1.0,6.0,
1145,ce,t0039203,Rent Change,2018-02-28,C5303M,2015-03-10,2018-04-06,659.0,1,675,1,1.0,20.0,37 days 00:00:00.000000000
5818,ce,t0039204,Rent Change,2016-03-11,M0036B,2016-04-22,,699.0,0,875,2,1.5,0.0,
5819,ce,t0039204,Rent Change,2017-03-31,M0036B,2016-04-22,,707.0,0,875,2,1.5,8.0,
5820,ce,t0039204,Rent Change,2017-04-30,M0036B,2016-04-22,2018-06-02,728.0,1,875,2,1.5,21.0,398 days 00:00:00.000000000
1286,ce,t0039206,Rent Change,2015-11-30,C5307D,2014-11-26,,649.0,0,675,1,1.0,0.0,
1287,ce,t0039206,Rent Change,2016-10-31,C5307D,2014-11-26,,653.0,0,675,1,1.0,4.0,
1288,ce,t0039206,Rent Change,2016-11-30,C5307D,2014-11-26,,669.0,0,675,1,1.0,16.0,
1289,ce,t0039206,Rent Change,2017-10-31,C5307D,2014-11-26,,671.0,0,675,1,1.0,2.0,
1290,ce,t0039206,Rent Change,2017-12-01,C5307D,2014-11-26,2018-03-31,679.0,1,675,1,1.0,8.0,120 days 00:00:00.000000000
3078,ce,t0039207,Rent Change,2016-03-31,M0010B,2015-04-11,,681.0,0,875,2,1.5,0.0,
3079,ce,t0039207,Rent Change,2016-05-01,M0010B,2015-04-11,,694.0,0,875,2,1.5,13.0,
3080,ce,t0039207,Rent Change,2017-03-31,M0010B,2015-04-11,,716.0,0,875,2,1.5,22.0,
3081,ce,t0039207,Rent Change,2017-04-30,M0010B,2015-04-11,2018-03-16,728.0,1,875,2,1.5,12.0,320 days 00:00:00.000000000
7434,sh,t0039211,Rent Change,2018-03-09,SH5857,2018-03-14,,815.0,0,1006,2,1.5,0.0,
7435,sh,t0039211,Rent Change,2018-04-30,SH5857,2018-03-14,,814.0,0,1006,2,1.5,-1.0,
6236,sh,t0039214,Rent Change,2017-10-31,SH5954,2016-10-31,,711.0,0,1006,2,1.5,0.0,
6237,sh,t0039214,Rent Change,2017-12-01,SH5954,2016-10-31,2018-03-16,734.0,1,1006,2,1.5,23.0,105 days 00:00:00.000000000
4392,sh,t0039215,Rent Change,2018-03-19,TH5808,2018-04-15,2018-10-11,800.0,1,1006,3,1.5,0.0,206 days 00:00:00.000000000
8488,mpg,t0039222,Rent Change,2018-03-10,1998-03B,2018-03-10,2018-10-23,1449.0,1,1040,2,2.0,0.0,227 days 00:00:00.000000000
7078,sh,t0039224,Rent Change,2018-03-16,WC5966A,2018-04-11,,715.0,0,963,2,1.5,0.0,
7079,sh,t0039224,Rent Change,2018-03-16,WC5966A,2018-04-11,,650.0,0,963,2,1.5,-65.0,
5082,sh,t0039224,Rent Change,2018-03-17,WC5960K,2018-04-11,,715.0,0,963,2,1.5,65.0,
5081,sh,t0039224,Rent Change,2018-04-30,WC5960K,2018-04-01,,685.0,0,963,2,1.5,-30.0,
4181,sh,t0039238,Rent Change,2018-03-14,TH5983,2018-03-28,,800.0,0,1006,3,1.5,0.0,
4180,sh,t0039238,Rent Change,2018-03-31,TH5983,2018-03-14,2018-05-10,836.0,1,1006,3,1.5,36.0,40 days 00:00:00.000000000
5669,sh,t0039246,Rent Change,2018-03-14,WC5966E,2018-04-15,,715.0,0,963,2,1.5,0.0,
4447,sh,t0039257,Rent Change,2018-04-18,SH5809,2018-06-10,,900.0,0,1156,3,1.5,0.0,
6855,sh,t0039266,Rent Change,2018-03-31,TH5783,2018-03-15,,814.0,0,1006,2,1.5,0.0,
8552,fh,t0039277,Rent Change,2018-06-06,4735D,2018-07-24,,999.0,0,700,1,1.0,0.0,
8553,fh,t0039277,Rent Change,2018-07-24,4735D,2018-07-24,,1040.0,0,700,1,1.0,41.0,
8554,fh,t0039279,Rent Change,2018-03-22,1142A,2018-08-10,,984.0,0,700,1,1.0,0.0,
7828,fh,t0039279,Rent Change,2018-04-13,WAIT1BR1,2018-08-10,,850.0,0,700,1,,-134.0,
8555,fh,t0039279,Rent Change,2018-06-21,1140C,2018-08-10,,999.0,0,700,1,1.0,149.0,
8558,fh,t0039279,Rent Change,2018-07-27,4759C,2018-08-10,,1040.0,0,700,1,1.0,41.0,
5155,sh,t0039291,Rent Change,2018-03-16,WC5946H,2018-03-17,,720.0,0,950,2,2.0,0.0,
7081,sh,t0039291,Rent Change,2018-03-17,WC5966A,2018-03-17,,715.0,0,963,2,1.5,-5.0,
7082,sh,t0039291,Rent Change,2018-03-31,WC5966A,2018-03-17,,786.5,0,963,2,1.5,71.5,
7083,sh,t0039291,Rent Change,2018-04-06,WC5966A,2018-03-17,,715.0,0,963,2,1.5,-71.5,
7084,sh,t0039291,Rent Change,2018-04-30,WC5966A,2018-03-17,2018-05-14,786.5,1,963,2,1.5,71.5,14 days 00:00:00.000000000
6957,sh,t0039294,Rent Change,2018-03-17,WC5940F,2018-03-31,,720.0,0,950,2,2.0,0.0,
4485,sh,t0039296,Rent Change,2018-03-31,SH5825,2018-03-16,2018-11-02,814.0,1,1006,3,1.5,0.0,216 days 00:00:00.000000000
5157,sh,t0039304,Rent Change,2018-03-31,WC5946H,2018-03-17,2018-08-23,792.0,1,950,2,2.0,0.0,145 days 00:00:00.000000000
7340,sh,t0039306,Rent Change,2018-03-27,WAIT-3TA,2018-03-31,,735.0,0,1006,3,,0.0,
5101,sh,t0039307,Rent Change,2018-03-17,WC5950D,2018-04-15,,720.0,0,950,2,2.0,0.0,
7251,sh,t0039314,Rent Change,2018-03-18,FT5827,2018-04-02,,1080.0,0,1350,3,1.5,0.0,
3837,ce,t0039317,Rent Change,2018-04-30,M0016B,2018-04-14,,801.0,0,875,2,1.5,0.0,
8559,fh,t0039330,Rent Change,2018-09-10,1064C,2018-09-02,,999.0,0,912,2,1.0,0.0,
8560,fh,t0039330,Rent Change,2018-12-31,1064C,2018-09-02,,1026.0,0,912,2,1.0,27.0,
6958,sh,t0039333,Rent Change,2018-03-31,WC5940F,2018-03-28,,690.0,0,950,2,2.0,0.0,
6784,sh,t0039336,Rent Change,2018-04-17,SH5804,2018-05-10,,800.0,0,1006,3,1.5,0.0,
8563,ce,t0039342,Rent Change,2013-04-30,S1450E,1999-07-30,,565.0,0,675,1,1.0,565.0,
8564,ce,t0039342,Rent Change,2013-06-30,S1450E,1999-07-30,,580.0,0,675,1,1.0,15.0,
8565,ce,t0039342,Rent Change,2014-06-30,S1450E,1999-07-30,,597.0,0,675,1,1.0,17.0,
8566,ce,t0039342,Rent Change,2015-06-30,S1450E,1999-07-30,,615.0,0,675,1,1.0,18.0,
8567,ce,t0039342,Rent Change,2016-06-30,S1450E,1999-07-30,,645.0,0,675,1,1.0,30.0,
8568,ce,t0039342,Rent Change,2017-06-30,S1450E,1999-07-30,2018-03-21,667.0,1,675,1,1.0,22.0,264 days 00:00:00.000000000
1675,ce,t0039343,Rent Change,2017-05-31,S1450B,2017-04-29,2018-03-21,657.0,1,675,1,1.0,0.0,294 days 00:00:00.000000000
1705,ce,t0039351,Rent Change,2017-04-30,S1450F,2016-05-20,,659.0,0,675,1,1.0,0.0,
