,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy,City,State,Zip_Code,SQFT,BedRooms,Bathroom
14148,ce,t0040750,Move In,2018-09-14,S1500-1A,2018-09-14,,820.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14151,sh,t0025510,Move Out,2016-06-27,WC5950J,2015-06-27,2016-06-26,639.0,0.0,365 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
14156,sh,t0025510,Move In,2015-06-30,WC5950J,2015-06-27,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
14163,sh,t0030164,Move Out,2017-06-15,WC5950J,2016-07-20,2017-06-15,639.0,0.0,330 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
14168,sh,t0030164,Move In,2016-07-21,WC5950J,2016-07-20,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
14174,sh,t0025522,Move Out,2016-08-19,TT1217,2015-08-19,2016-08-18,975.0,0.0,365 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
14180,sh,t0025522,Move In,2015-08-19,TT1217,2015-08-19,,975.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
14182,sh,t0030697,Move Out,2017-06-09,TT1217,2016-08-31,2017-06-09,995.0,0.0,282 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
14189,sh,t0030697,Move In,2016-08-31,TT1217,2016-08-31,,995.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
14214,ce,t0040884,Move In,2018-10-05,S1500-6J,2018-10-05,,830.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14219,ce,t0025724,Move Out,2016-07-30,S1456K,2015-07-31,2016-07-30,659.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
14225,ce,t0025724,Move In,2015-07-31,S1456K,2015-07-31,,659.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14228,sh,t0025642,Move Out,2015-08-31,FT5781,2015-07-31,2015-08-31,975.0,0.0,31 days 00:00:00.000000000,1,Toledo,OH,43615,1350,2,1.5
14234,sh,t0025642,Move In,2015-07-31,FT5781,2015-07-31,,975.0,0.0,,0,Toledo,OH,43615,1350,2,1.5
14245,sh,t0025719,Move Out,2016-07-12,TH5841,2015-07-31,2016-07-10,824.0,0.0,345 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
14253,sh,t0025719,Move In,2015-07-31,TH5841,2015-07-31,,824.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
14257,sh,t0025987,Move Out,2016-07-15,WC5940E,2015-08-31,2016-07-15,639.0,0.0,319 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
14266,sh,t0025987,Move In,2015-08-31,WC5940E,2015-08-31,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
14269,sh,t0025657,Move Out,2016-03-31,SH5861,2015-07-27,2016-03-31,695.0,0.0,248 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
14276,sh,t0025657,Move In,2015-07-27,SH5861,2015-07-27,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
14282,ce,t0025677,Move Out,2016-09-13,S1500-1E,2015-08-29,2016-08-28,749.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
14286,ce,t0025677,Move Out,2016-08-29,S1500-1E,2015-08-29,2016-08-27,749.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
14289,ce,t0025677,Move In,2015-08-31,S1500-1E,2015-08-29,,749.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14295,ce,t0036330,Move Out,2018-10-15,S1500-1E,2017-10-05,2018-10-13,779.0,0.0,373 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
14307,ce,t0036330,Move In,2017-10-05,S1500-1E,2017-10-05,,779.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14310,ce,t0036917,Move In,2018-11-10,S1500-1E,2018-11-10,,820.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14313,sh,t0025693,Move Out,2016-07-28,SH5759,2015-07-28,2016-07-28,824.0,0.0,366 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
14318,sh,t0025693,Move In,2015-07-28,SH5759,2015-07-28,,824.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
14321,sh,t0029277,Move Out,2017-09-11,SH5759,2016-08-08,2017-09-08,824.0,0.0,396 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
14325,sh,t0029277,Move In,2016-08-09,SH5759,2016-08-08,,824.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
14337,sh,t0037948,Move In,2017-12-26,SH5759,2017-12-23,,890.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
14343,sh,t0025848,Move Out,2017-08-10,AC1038,2015-08-10,2017-08-10,990.0,0.0,731 days 00:00:00.000000000,1,Toledo,OH,43615,1350,3,1.5
14349,sh,t0025848,Move In,2015-08-10,AC1038,2015-08-10,,990.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
14359,sh,t0025790,Move Out,2016-11-08,SH5761,2015-07-31,2016-11-07,824.0,0.0,465 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
14368,sh,t0025790,Move In,2015-07-31,SH5761,2015-07-31,,824.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
14387,sh,t0025849,Move Out,2016-10-04,TH5805,2015-08-20,2016-10-04,695.0,0.0,411 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
14396,sh,t0025849,Move In,2015-08-20,TH5805,2015-08-20,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
14408,sh,t0025832,Move Out,2016-08-15,FT5906L,2015-08-15,2016-08-15,587.0,0.0,366 days 00:00:00.000000000,1,Toledo,OH,43615,932,2,1.0
14415,sh,t0025832,Move In,2015-08-17,FT5906L,2015-08-15,,587.0,0.0,,0,Toledo,OH,43615,932,2,1.0
14418,ce,t0025835,Move Out,2016-10-31,M0014A,2015-10-29,2016-10-28,859.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14429,ce,t0025835,Move In,2015-10-30,M0014A,2015-10-29,,859.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14436,ce,t0031953,Move In,2017-02-07,M0014A,2017-01-01,,888.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14445,ce,t0039086,Move In,2018-03-24,M0014A,2018-03-24,,838.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14456,ce,t0025838,Move Out,2016-09-07,M0015F,2015-09-29,2016-09-03,879.0,0.0,340 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14462,ce,t0025838,Move In,2015-09-29,M0015F,2015-09-29,,879.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14497,ce,t0039826,Move Out,2018-05-17,M0015F,2017-10-17,2018-05-13,868.0,0.0,208 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14504,ce,t0039826,Move In,2017-10-18,M0015F,2017-10-17,,868.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14508,ce,t0039877,Move In,2018-12-01,M0015F,2018-12-01,,929.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14517,sh,t0026094,Move Out,2016-03-14,SH5816,2015-09-17,2016-03-11,721.0,0.0,176 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
14524,sh,t0026094,Move In,2015-09-21,SH5816,2015-09-17,,721.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
14527,sh,t0029253,Move Out,2017-05-31,SH5816,2016-04-30,2017-05-30,721.0,0.0,395 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
14534,sh,t0029253,Move In,2016-04-30,SH5816,2016-04-30,,721.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
14539,sh,t0025916,Move Out,2016-09-20,SH5915,2015-08-21,2016-09-20,695.0,0.0,396 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
14549,sh,t0025916,Move In,2015-08-21,SH5915,2015-08-21,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
14559,sh,t0040738,Move In,2018-09-22,SH5915,2018-09-22,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
14568,ce,t0027897,Move Out,2017-04-10,C05272,2016-03-11,2017-04-10,849.0,0.0,395 days 00:00:00.000000000,1,Fairfield,OH,45014,1088,2,1.5
14580,ce,t0027897,Move In,2016-03-11,C05272,2016-03-11,,849.0,0.0,,0,Fairfield,OH,45014,1088,2,1.5
14587,sh,t0025945,Move Out,2016-08-31,TH5833,2015-08-31,2016-08-31,695.0,0.0,366 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
14593,sh,t0025945,Move In,2015-08-31,TH5833,2015-08-31,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
14601,sh,t0041064,Move In,2018-11-06,TH5833,2018-11-02,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
14611,sh,t0025981,Move Out,2016-08-31,WC5936I,2015-08-31,2016-08-29,639.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
14617,sh,t0025981,Move In,2015-08-31,WC5936I,2015-08-31,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
14621,sh,t0030312,Move Out,2017-05-22,WC5936I,2016-09-15,2017-05-21,639.0,0.0,248 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
14627,sh,t0030312,Move In,2016-09-16,WC5936I,2016-09-15,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
14634,sh,t0040745,Move In,2018-09-25,WC5936I,2018-09-25,,720.0,0.0,,0,Toledo,OH,43615,950,2,2.0
14645,ce,t0027569,Move Out,2016-08-08,S1500-3J,2015-11-28,2016-08-05,759.0,0.0,251 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
14653,ce,t0027569,Move In,2015-11-30,S1500-3J,2015-11-28,,759.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14655,ce,t0031128,Move Out,2017-11-15,S1500-3J,2016-10-20,2017-10-31,789.0,0.0,376 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
14659,ce,t0031128,Move In,2016-10-21,S1500-3J,2016-10-20,,789.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14668,ce,t0038082,Move In,2018-02-26,S1500-3J,2018-02-26,,789.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14679,sh,t0026065,Move Out,2016-09-30,WC5933W,2015-09-29,2016-09-29,628.0,0.0,366 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
14686,sh,t0026065,Move In,2015-09-29,WC5933W,2015-09-29,,628.0,0.0,,0,Toledo,OH,43615,963,2,1.5
14688,sh,t0030846,Move Out,2017-10-24,WC5933W,2016-10-17,2017-10-23,641.0,0.0,371 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
14698,sh,t0030846,Move In,2016-10-18,WC5933W,2016-10-17,,641.0,0.0,,0,Toledo,OH,43615,963,2,1.5
14708,ce,t0026029,Move Out,2016-05-09,S1500-1K,2015-09-26,2016-05-06,779.0,0.0,223 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,2.0
14712,ce,t0026029,Move Out,2016-04-30,S1500-1K,2015-09-26,2016-04-30,779.0,0.0,217 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,2.0
14715,ce,t0026029,Move In,2015-09-26,S1500-1K,2015-09-26,,779.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
14737,ce,t0030014,Move In,2016-08-01,S1500-1K,2016-08-01,,794.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
14747,ce,t0041148,Move In,2018-11-15,S1500-1K,2018-11-15,,850.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
14752,ce,t0026038,Move Out,2016-09-26,M0001C,2015-09-26,2016-09-25,719.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
14758,ce,t0026038,Move In,2015-09-26,M0001C,2015-09-26,,719.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
14761,sh,t0026046,Move Out,2018-02-06,TH5983,2017-03-10,2018-02-03,735.0,0.0,330 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
14765,sh,t0026046,Move In,2017-03-13,TH5983,2017-03-10,,735.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
14768,sh,t0029691,Move Out,2017-03-03,TH5983,2016-06-30,2017-03-03,721.0,0.0,246 days 00:00:00.000000000,1,Toledo,OH,43615,1006,3,1.5
14776,sh,t0029691,Move In,2016-06-30,TH5983,2016-06-30,,721.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
14782,sh,t0039858,Move In,2018-06-01,TH5983,2018-05-30,,800.0,0.0,,0,Toledo,OH,43615,1006,3,1.5
14786,sh,t0026073,Move Out,2016-01-11,SH5911,2015-09-23,2016-01-11,695.0,0.0,110 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
14792,sh,t0026073,Move In,2015-09-23,SH5911,2015-09-23,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
14795,sh,t0027843,Move Out,2017-02-27,SH5911,2016-01-22,2017-02-27,695.0,0.0,402 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
14802,sh,t0027843,Move In,2016-01-22,SH5911,2016-01-22,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
14810,sh,t0026076,Move Out,2016-09-20,FT5880M,2015-09-24,2016-09-20,608.0,0.0,362 days 00:00:00.000000000,1,Toledo,OH,43615,984,2,1.0
14816,sh,t0026076,Move In,2015-09-25,FT5880M,2015-09-24,,608.0,0.0,,0,Toledo,OH,43615,984,2,1.0
14819,sh,t0028874,Move Out,2018-02-14,FT5880M,2017-01-15,2018-01-31,620.0,0.0,381 days 00:00:00.000000000,1,Toledo,OH,43615,984,2,1.0
14822,sh,t0028874,Move In,2017-01-30,FT5880M,2017-01-15,,620.0,0.0,,0,Toledo,OH,43615,984,2,1.0
14828,sh,t0031031,Move Out,2016-11-29,FT5880M,2016-10-07,2016-11-28,620.0,0.0,52 days 00:00:00.000000000,1,Toledo,OH,43615,984,2,1.0
14836,sh,t0031031,Move In,2016-10-10,FT5880M,2016-10-07,,620.0,0.0,,0,Toledo,OH,43615,984,2,1.0
14841,sh,t0026093,Move Out,2016-06-14,WC5933G,2015-10-30,2016-06-01,628.0,0.0,215 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
14848,sh,t0026093,Move In,2015-10-30,WC5933G,2015-10-30,,628.0,0.0,,0,Toledo,OH,43615,963,2,1.5
14851,sh,t0029884,Move Out,2017-07-31,WC5933G,2016-06-30,2017-07-28,628.0,0.0,393 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
14857,sh,t0029884,Move In,2016-06-30,WC5933G,2016-06-30,,628.0,0.0,,0,Toledo,OH,43615,963,2,1.5
14863,sh,t0034709,Move Out,2018-09-01,WC5933G,2017-08-26,2018-08-25,641.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
14867,sh,t0034709,Move In,2017-08-28,WC5933G,2017-08-26,,641.0,0.0,,0,Toledo,OH,43615,963,2,1.5
14875,sh,t0040684,Move Out,2018-11-12,WC5933G,2018-09-08,2018-11-12,715.0,0.0,65 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
14879,sh,t0040684,Move In,2018-09-09,WC5933G,2018-09-08,,715.0,0.0,,0,Toledo,OH,43615,963,2,1.5
14889,sh,t0041198,Move In,2018-11-30,WC5933G,2018-11-30,,715.0,0.0,,0,Toledo,OH,43615,963,2,1.5
14893,sh,t0026125,Move Out,2016-10-27,AC1122,2015-09-26,2016-10-27,990.0,0.0,397 days 00:00:00.000000000,1,Toledo,OH,43615,1350,3,1.5
14900,sh,t0026125,Move In,2015-09-28,AC1122,2015-09-26,,990.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
14906,sh,t0030874,Move Out,2017-08-28,AC1122,2016-11-18,2017-08-10,1010.0,0.0,265 days 00:00:00.000000000,1,Toledo,OH,43615,1350,3,1.5
14914,sh,t0030874,Move In,2016-11-18,AC1122,2016-11-18,,1010.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
14918,sh,t0034609,Move Out,2018-08-30,AC1122,2017-08-29,2018-08-28,1010.0,0.0,364 days 00:00:00.000000000,1,Toledo,OH,43615,1350,3,1.5
14922,sh,t0034609,Move In,2017-08-30,AC1122,2017-08-29,,1010.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
14932,sh,t0026709,Move Out,2016-10-24,SH5833,2015-10-20,2016-10-24,695.0,0.0,370 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
14940,sh,t0026709,Move In,2015-10-20,SH5833,2015-10-20,,695.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
14954,ce,t0026857,Move In,2015-10-30,S1500-4J,2015-10-30,,759.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14964,ce,t0038061,Move Out,2018-11-06,S1500-4J,2018-01-20,2018-10-31,789.0,0.0,284 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
14972,ce,t0038061,Move In,2018-01-20,S1500-4J,2018-01-20,,789.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14982,ce,t0041440,Move In,2018-12-31,S1500-4J,2018-12-31,,830.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
14989,ce,t0026740,Move Out,2016-10-11,C5305B,2015-10-10,2016-10-09,619.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
14995,ce,t0026740,Move In,2015-10-12,C5305B,2015-10-10,,619.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
14998,sh,t0026778,Move Out,2016-12-09,WC5956T,2015-10-30,2016-12-09,628.0,0.0,406 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
15009,sh,t0026778,Move In,2015-10-30,WC5956T,2015-10-30,,628.0,0.0,,0,Toledo,OH,43615,963,2,1.5
15018,ce,t0026820,Move Out,2016-04-29,S1450F,2015-10-31,2016-04-29,639.0,0.0,181 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15024,ce,t0026820,Move In,2015-10-31,S1450F,2015-10-31,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15034,ce,t0026886,Move Out,2016-11-21,C5326E,2015-11-21,2016-11-20,639.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15040,ce,t0026886,Move In,2015-11-23,C5326E,2015-11-21,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15043,ce,t0031442,Move Out,2017-12-31,C5326E,2016-12-31,2017-12-30,667.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15051,ce,t0031442,Move In,2017-01-02,C5326E,2016-12-31,,667.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15058,sh,t0029318,Move Out,2017-04-17,TH5920,2016-05-28,2017-04-17,722.0,0.0,324 days 00:00:00.000000000,1,Toledo,OH,43615,1156,3,1.5
15065,sh,t0029318,Move In,2016-05-31,TH5920,2016-05-28,,722.0,0.0,,0,Toledo,OH,43615,1156,3,1.5
15070,sh,t0026802,Move Out,2018-09-30,TT1190,2017-09-30,2018-09-30,1010.0,0.0,365 days 00:00:00.000000000,1,Toledo,OH,43615,1350,3,1.5
15075,sh,t0026802,Move In,2017-09-30,TT1190,2017-09-30,,1010.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
15078,sh,t0029931,Move Out,2017-08-31,TT1190,2016-07-31,2017-08-30,990.0,0.0,395 days 00:00:00.000000000,1,Toledo,OH,43615,1350,3,1.5
15083,sh,t0029931,Move In,2016-07-31,TT1190,2016-07-31,,990.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
15086,sh,t0031412,Move In,2018-11-09,TT1190,2018-11-05,,1250.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
15095,sh,t0026871,Move Out,2016-02-15,WC5956N,2015-11-13,2016-02-15,628.0,0.0,94 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
15104,sh,t0026871,Move In,2015-11-16,WC5956N,2015-11-13,,628.0,0.0,,0,Toledo,OH,43615,963,2,1.5
15108,ce,t0026847,Move Out,2016-11-28,C5305E,2015-11-19,2016-11-26,629.0,0.0,373 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15112,ce,t0026847,Move Out,2016-12-02,C5305E,2015-11-19,2016-11-18,629.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15118,ce,t0026847,Move In,2015-11-19,C5305E,2015-11-19,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15130,ce,t0041147,Move In,2019-01-02,C5305E,2019-01-02,,675.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15138,sh,t0037787,Move Out,2018-12-11,SH5847,2017-11-10,2018-12-11,709.0,0.0,396 days 00:00:00.000000000,1,Toledo,OH,43615,1006,2,1.5
15144,sh,t0037787,Move In,2017-11-13,SH5847,2017-11-10,,709.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15150,ce,t0026949,Move Out,2016-12-13,M0007A,2015-12-12,2016-12-11,599.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,635,1,1.0
15156,ce,t0026949,Move In,2015-12-14,M0007A,2015-12-12,,599.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15159,ce,t0031580,Move Out,2018-02-23,M0007A,2016-12-26,2018-02-21,626.0,0.0,422 days 00:00:00.000000000,1,Fairfield,OH,45014,635,1,1.0
15169,ce,t0031580,Move In,2016-12-27,M0007A,2016-12-26,,626.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15194,ce,t0039319,Move In,2018-04-13,M0007A,2018-04-13,,709.0,0.0,,0,Fairfield,OH,45014,635,1,1.0
15216,ce,t0028525,Move Out,2017-02-21,M0001F,2016-02-20,2017-02-18,719.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
15222,ce,t0028525,Move In,2016-02-20,M0001F,2016-02-20,,719.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
15238,sh,t0027586,Move Out,2016-12-05,AC1116,2015-12-05,2016-12-05,990.0,0.0,366 days 00:00:00.000000000,1,Toledo,OH,43615,1350,3,1.5
15245,sh,t0027586,Move In,2015-12-05,AC1116,2015-12-05,,990.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
15249,sh,t0032302,Move Out,2018-03-26,AC1116,2017-03-17,2018-03-24,1010.0,0.0,372 days 00:00:00.000000000,1,Toledo,OH,43615,1350,3,1.5
15254,sh,t0032302,Move In,2017-03-20,AC1116,2017-03-17,,1010.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
15264,sh,t0032506,Move In,2017-01-30,AC1116,2017-01-17,,1010.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
15273,sh,t0040035,Move In,2018-06-30,AC1116,2018-06-30,,1250.0,0.0,,0,Toledo,OH,43615,1350,3,1.5
15277,ce,t0026961,Move Out,2016-12-13,C5322J,2015-12-12,2016-12-12,649.0,0.0,366 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15280,ce,t0026961,Move In,2015-12-15,C5322J,2015-12-12,,649.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15293,sh,t0026962,Move Out,2015-12-08,FT5906B,2014-12-31,2015-12-08,570.0,0.0,342 days 00:00:00.000000000,1,Toledo,OH,43615,932,2,1.0
15302,sh,t0026962,Move In,2014-12-31,FT5906B,2014-12-31,,570.0,0.0,,0,Toledo,OH,43615,932,2,1.0
15314,sh,t0038087,Move In,2018-01-31,SH5934,2018-01-31,,760.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
15320,sh,t0027607,Move Out,2015-12-03,WC5930H,2015-12-02,2015-12-03,639.0,0.0,1 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
15326,sh,t0027607,Move In,2015-12-02,WC5930H,2015-12-02,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
15331,sh,t0027685,Move Out,2016-06-15,WC5930H,2015-12-18,2016-06-15,639.0,0.0,180 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
15338,sh,t0027685,Move In,2015-12-18,WC5930H,2015-12-18,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
15558,sh,t0027621,Move Out,2016-12-19,WC5966G,2015-12-15,2016-12-19,628.0,0.0,370 days 00:00:00.000000000,1,Toledo,OH,43615,963,2,1.5
15565,sh,t0027621,Move In,2015-12-15,WC5966G,2015-12-15,,628.0,0.0,,0,Toledo,OH,43615,963,2,1.5
15584,ce,t0028426,Move Out,2017-03-17,C5307K,2016-02-15,2017-03-17,639.0,0.0,396 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15591,ce,t0028426,Move In,2016-02-15,C5307K,2016-02-15,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15599,sh,t0027754,Move Out,2016-08-31,WC5940J,2016-01-08,2016-08-31,639.0,0.0,236 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
15606,sh,t0027754,Move In,2016-01-08,WC5940J,2016-01-08,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
15612,sh,t0040788,Move In,2018-09-28,WC5940J,2018-09-26,,720.0,0.0,,0,Toledo,OH,43615,950,2,2.0
15647,sh,t0027865,Move Out,2016-05-16,WC5936C,2016-01-25,2016-05-16,639.0,0.0,112 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
15653,sh,t0027865,Move In,2016-01-26,WC5936C,2016-01-25,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
15670,sh,t0029374,Move Out,2017-06-07,WC5950I,2016-05-06,2017-06-06,639.0,0.0,396 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
15676,sh,t0029374,Move In,2016-05-09,WC5950I,2016-05-06,,639.0,0.0,,0,Toledo,OH,43615,950,2,2.0
15680,sh,t0033362,Move Out,2018-08-22,WC5950I,2017-06-23,2018-08-22,652.0,0.0,425 days 00:00:00.000000000,1,Toledo,OH,43615,950,2,2.0
15689,sh,t0033362,Move In,2017-06-26,WC5950I,2017-06-23,,652.0,0.0,,0,Toledo,OH,43615,950,2,2.0
15692,sh,t0033362,Move In,2017-06-30,WC5950I,2017-06-23,,652.0,0.0,,0,Toledo,OH,43615,950,2,2.0
15702,ce,t0028375,Move Out,2016-07-07,S1458D,2016-02-28,2016-06-30,629.0,0.0,123 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15707,ce,t0028375,Move In,2016-02-29,S1458D,2016-02-28,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15713,ce,t0033562,Move Out,2017-08-01,S1458D,2016-09-06,2017-08-01,644.0,0.0,329 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15721,ce,t0033562,Move In,2016-09-06,S1458D,2016-09-06,,644.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
15729,ce,t0037952,Move Out,2018-05-14,S1458D,2018-01-02,2018-04-30,657.0,0.0,118 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
15738,ce,t0037952,Move In,2018-01-02,S1458D,2018-01-02,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
