,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Vacancy,SQFT,BedRooms,Bathroom,chrent,LengthStay
2643,ce,t0025672,Rent Change,7/27/2015,S1500-5L,7/24/2015,,749,0,955,2,1,34,
2644,ce,t0025672,Rent Change,6/30/2016,S1500-5L,7/24/2015,,753,0,955,2,1,4,
2645,ce,t0025672,Rent Change,7/31/2016,S1500-5L,7/24/2015,,764,0,955,2,1,11,
2646,ce,t0025672,Rent Change,6/30/2017,S1500-5L,7/24/2015,,768,0,955,2,1,4,
2647,ce,t0025672,Rent Change,7/31/2017,S1500-5L,7/24/2015,,779,0,955,2,1,11,
2648,ce,t0025672,Rent Change,6/30/2018,S1500-5L,7/24/2015,,790,0,955,2,1,11,
2649,ce,t0025672,Rent Change,7/31/2018,S1500-5L,7/24/2015,,820,0,955,2,1,30,
1563,ce,t0025673,Rent Change,7/31/2015,C5324L,7/31/2015,,1332,0,675,1,1,0,
1564,ce,t0025673,Rent Change,8/31/2015,C5324L,7/31/2015,4/15/2016,666,1,675,1,1,-666,228 days 00:00:00.000000000
1370,ce,t0025689,Rent Change,6/30/2016,C5307M,7/24/2015,,643,0,675,1,1,0,
1371,ce,t0025689,Rent Change,7/31/2016,C5307M,7/24/2015,,654,0,675,1,1,11,
1372,ce,t0025689,Rent Change,6/30/2017,C5307M,7/24/2015,,657,0,675,1,1,3,
1373,ce,t0025689,Rent Change,7/31/2017,C5307M,7/24/2015,7/23/2018,667,1,675,1,1,10,357 days 00:00:00.000000000
988,ce,t0025713,Rent Change,7/16/2015,C5273F,8/22/2015,,639,0,675,1,1,0,
2417,ce,t0025714,Rent Change,11/14/2015,S1500-3J,11/30/2015,,759,0,955,2,1,0,
1402,ce,t0025715,Rent Change,7/31/2016,C5322C,8/7/2015,,672,0,675,1,1,0,
1403,ce,t0025715,Rent Change,8/31/2016,C5322C,8/7/2015,7/31/2017,679,1,675,1,1,7,334 days 00:00:00.000000000
5298,sh,t0025716,Rent Change,7/14/2016,WC5933C,7/31/2015,8/31/2016,628,1,963,2,1.5,628,48 days 00:00:00.000000000
1321,ce,t0025722,Rent Change,7/21/2015,C5307H,7/31/2015,,629,0,675,1,1,0,
6850,ce,t0025722,Rent Change,7/21/2015,M0012B,8/1/2015,,859,0,875,2,1.5,230,
572,ce,t0025722,Rent Change,8/6/2015,C5252H,8/22/2015,,689,0,905,1,1,-170,
573,ce,t0025722,Rent Change,7/31/2016,C5252H,8/22/2015,,699,0,905,1,1,10,
574,ce,t0025722,Rent Change,8/31/2016,C5252H,8/22/2015,11/26/2016,719,1,905,1,1,20,87 days 00:00:00.000000000
6851,ce,t0025723,Rent Change,7/17/2015,M0012B,7/31/2015,,859,0,875,2,1.5,0,
302,ce,t0025723,Rent Change,7/21/2015,C0007M,9/12/2015,6/22/2016,649,1,675,1,1,-210,337 days 00:00:00.000000000
6008,sh,t0025729,Rent Change,7/31/2017,FT5765,8/3/2015,,998,0,1350,2,1.5,0,
6009,sh,t0025729,Rent Change,8/31/2017,FT5765,8/3/2015,,1000,0,1350,2,1.5,2,
6010,sh,t0025729,Rent Change,8/31/2018,FT5765,8/3/2015,,1050,0,1350,2,1.5,50,
6011,sh,t0025729,Rent Change,9/30/2018,FT5765,8/3/2015,,1025,0,1350,2,1.5,-25,
7201,sh,t0025732,Rent Change,5/31/2016,TH5809,7/17/2015,6/2/2017,839,1,1156,3,1.5,0,367 days 00:00:00.000000000
6557,sh,t0025733,Rent Change,7/31/2015,AC1114,7/18/2015,,990,0,1350,3,1.5,0,
6558,sh,t0025733,Rent Change,7/31/2016,AC1114,7/18/2015,7/17/2017,1002,1,1350,3,1.5,12,351 days 00:00:00.000000000
3154,ce,t0025735,Rent Change,9/30/2016,M0013A,9/12/2015,,624,0,635,1,1,0,
3155,ce,t0025735,Rent Change,9/30/2017,M0013A,9/12/2015,,709,0,635,1,1,85,
3156,ce,t0025735,Rent Change,9/30/2018,M0013A,9/12/2015,,749,0,635,1,1,40,
7204,sh,t0025753,Rent Change,9/30/2016,AC1061,8/22/2015,,994,0,1350,3,1.5,0,
7205,sh,t0025753,Rent Change,10/31/2016,AC1061,8/22/2015,,1000,0,1350,3,1.5,6,
7206,sh,t0025753,Rent Change,10/31/2017,AC1061,8/22/2015,10/11/2018,1025,1,1350,3,1.5,25,345 days 00:00:00.000000000
6181,sh,t0025756,Rent Change,9/30/2016,FT5880B,7/31/2015,,623,0,984,2,1,0,
6182,sh,t0025756,Rent Change,7/31/2017,FT5880B,7/31/2015,,624,0,984,2,1,1,
6183,sh,t0025756,Rent Change,8/31/2017,FT5880B,7/31/2015,8/31/2018,648,1,984,2,1,24,365 days 00:00:00.000000000
1944,ce,t0025779,Rent Change,8/31/2016,S1456E,9/17/2015,,656,0,675,1,1,0,
1945,ce,t0025779,Rent Change,9/30/2016,S1456E,9/17/2015,3/31/2017,674,1,675,1,1,18,182 days 00:00:00.000000000
6756,sh,t0025782,Rent Change,7/31/2016,AC1094,7/24/2015,4/30/2017,1002,1,1350,3,1.5,0,273 days 00:00:00.000000000
12,ce,t0025784,Rent Change,9/30/2016,C05270,10/24/2015,,853,0,1088,2,1.5,0,
13,ce,t0025784,Rent Change,10/31/2016,C05270,10/24/2015,10/23/2017,864,1,1088,2,1.5,11,357 days 00:00:00.000000000
7199,ce,t0025787,Rent Change,8/31/2015,M0010E,8/1/2015,7/31/2016,879,1,875,2,1.5,0,335 days 00:00:00.000000000
6358,sh,t0025788,Rent Change,7/31/2016,AC1083,7/31/2015,10/17/2016,1015,1,1350,3,1.5,0,78 days 00:00:00.000000000
989,ce,t0025811,Rent Change,7/31/2016,C5273F,8/22/2015,,649,0,675,1,1,0,
990,ce,t0025811,Rent Change,8/31/2016,C5273F,8/22/2015,,669,0,675,1,1,20,
991,ce,t0025811,Rent Change,7/31/2017,C5273F,8/22/2015,,670,0,675,1,1,1,
992,ce,t0025811,Rent Change,8/31/2017,C5273F,8/22/2015,,674,0,675,1,1,4,
993,ce,t0025811,Rent Change,7/31/2018,C5273F,8/22/2015,,684,0,675,1,1,10,
994,ce,t0025811,Rent Change,8/31/2018,C5273F,8/22/2015,,705,0,675,1,1,21,
7209,sh,t0025813,Rent Change,7/31/2016,WC5970J,8/7/2015,,839,0,950,2,1,0,
7208,sh,t0025813,Rent Change,8/23/2016,WC5970J,8/7/2015,9/1/2016,607,1,950,2,1,-232,9 days 00:00:00.000000000
1691,ce,t0025815,Rent Change,8/3/2015,S1450D,9/3/2016,8/31/2016,629,1,675,1,1,0,394 days 00:00:00.000000000
3038,ce,t0025834,Rent Change,8/31/2016,M0008E,8/31/2015,8/7/2017,909,1,875,2,1.5,0,341 days 00:00:00.000000000
3264,ce,t0025836,Rent Change,8/31/2016,M0016E,8/31/2015,11/4/2016,909,1,875,2,1.5,0,65 days 00:00:00.000000000
3877,ce,t0025837,Rent Change,10/31/2016,M0008D,11/1/2015,,914,0,875,2,1.5,0,
3878,ce,t0025837,Rent Change,10/31/2017,M0008D,11/1/2015,,923,0,875,2,1.5,9,
3879,ce,t0025837,Rent Change,10/31/2018,M0008D,11/1/2015,,964,0,875,2,1.5,41,
3322,ce,t0025842,Rent Change,8/3/2015,M0020A,8/14/2015,,934,0,875,2,1.5,0,
3323,ce,t0025842,Rent Change,8/17/2015,M0020A,8/14/2015,3/16/2016,889,1,875,2,1.5,-45,212 days 00:00:00.000000000
3285,ce,t0025845,Rent Change,8/31/2016,M0018B,8/14/2015,,919,0,875,2,1.5,0,
3286,ce,t0025845,Rent Change,7/31/2017,M0018B,8/14/2015,,922,0,875,2,1.5,3,
3287,ce,t0025845,Rent Change,8/31/2017,M0018B,8/14/2015,,924,0,875,2,1.5,2,
3288,ce,t0025845,Rent Change,7/31/2018,M0018B,8/14/2015,,950,0,875,2,1.5,26,
3289,ce,t0025845,Rent Change,8/31/2018,M0018B,8/14/2015,,969,0,875,2,1.5,19,
1594,ce,t0025853,Rent Change,8/4/2015,C5326B,9/12/2015,12/22/2015,629,1,675,1,1,0,140 days 00:00:00.000000000
5923,sh,t0025856,Rent Change,8/6/2015,WAIT,8/10/2015,,587,0,868,2,,587,
5924,sh,t0025856,Rent Change,8/6/2015,WAIT,8/10/2015,,587,0,0,0,,0,
6528,sh,t0025856,Rent Change,8/6/2015,FT5862F,8/10/2015,,587,0,932,2,1,0,
7218,sh,t0025856,Rent Change,8/6/2015,FT5892F,8/10/2015,8/15/2016,608,1,984,2,1,21,375 days 00:00:00.000000000
6276,sh,t0025860,Rent Change,7/31/2016,TH5834,8/28/2015,,696,0,1006,2,1.5,0,
6277,sh,t0025860,Rent Change,8/12/2016,TH5834,8/28/2015,,695,0,1006,2,1.5,-1,
6278,sh,t0025860,Rent Change,8/31/2016,TH5834,8/28/2015,10/27/2016,705,1,1006,2,1.5,10,57 days 00:00:00.000000000
7213,sh,t0025866,Rent Change,7/31/2016,FT5906C,8/21/2015,,591,0,932,2,1,0,
7214,sh,t0025866,Rent Change,8/31/2016,FT5906C,8/21/2015,,597,0,932,2,1,6,
7215,sh,t0025866,Rent Change,11/30/2016,FT5906C,8/21/2015,,587,0,932,2,1,-10,
7216,sh,t0025866,Rent Change,8/31/2017,FT5906C,8/21/2015,,599,0,932,2,1,12,
7217,sh,t0025866,Rent Change,8/31/2018,FT5906C,8/21/2015,,650,0,932,2,1,51,
2321,ce,t0025867,Rent Change,7/31/2016,S1500-2J,8/28/2015,8/26/2016,740,1,955,2,1,0,26 days 00:00:00.000000000
109,ce,t0025870,Rent Change,7/31/2016,C0003D,8/15/2015,,771,0,905,2,1,0,
110,ce,t0025870,Rent Change,8/31/2016,C0003D,8/15/2015,,784,0,905,2,1,13,
111,ce,t0025870,Rent Change,7/31/2017,C0003D,8/15/2015,,787,0,905,2,1,3,
112,ce,t0025870,Rent Change,8/31/2017,C0003D,8/15/2015,7/31/2018,789,1,905,2,1,2,334 days 00:00:00.000000000
3000,ce,t0025871,Rent Change,8/31/2016,M0006F,8/31/2015,8/31/2017,909,1,875,2,1.5,0,365 days 00:00:00.000000000
203,ce,t0025874,Rent Change,8/31/2016,C0007B,9/18/2015,,639,0,675,1,1,0,
204,ce,t0025874,Rent Change,9/30/2016,C0007B,9/18/2015,,654,0,675,1,1,15,
205,ce,t0025874,Rent Change,8/31/2017,C0007B,9/18/2015,,687,0,675,1,1,33,
206,ce,t0025874,Rent Change,9/30/2017,C0007B,9/18/2015,,729,0,675,1,1,42,
207,ce,t0025874,Rent Change,12/1/2017,C0007B,9/18/2015,,654,0,675,1,1,-75,
208,ce,t0025874,Rent Change,8/31/2018,C0007B,9/18/2015,,664,0,675,1,1,10,
209,ce,t0025874,Rent Change,9/30/2018,C0007B,9/18/2015,,675,0,675,1,1,11,
1810,ce,t0025881,Rent Change,7/31/2016,S1452J,8/22/2015,,659,0,675,1,1,0,
1811,ce,t0025881,Rent Change,8/31/2016,S1452J,8/22/2015,9/6/2016,679,1,675,1,1,20,6 days 00:00:00.000000000
5640,sh,t0025882,Rent Change,7/31/2016,AC1069,8/21/2015,,994,0,1350,3,1.5,0,
5641,sh,t0025882,Rent Change,8/31/2016,AC1069,8/21/2015,,1000,0,1350,3,1.5,6,
5642,sh,t0025882,Rent Change,8/31/2017,AC1069,8/21/2015,,1025,0,1350,3,1.5,25,
5643,sh,t0025882,Rent Change,8/31/2018,AC1069,8/21/2015,,1075,0,1350,3,1.5,50,
2848,ce,t0025885,Rent Change,9/30/2016,M0002A,10/17/2015,,611,0,635,1,1,0,
2849,ce,t0025885,Rent Change,10/31/2016,M0002A,10/17/2015,11/15/2017,624,1,635,1,1,13,380 days 00:00:00.000000000
2418,ce,t0025887,Rent Change,10/5/2015,S1500-3J,10/22/2015,,759,0,955,2,1,0,
5623,sh,t0025900,Rent Change,8/31/2017,FT5906J,8/24/2015,,599,0,932,2,1,0,
4881,sh,t0025902,Rent Change,7/31/2016,AC1081,8/21/2015,,994,0,1350,3,1.5,0,
4882,sh,t0025902,Rent Change,8/31/2016,AC1081,8/21/2015,11/4/2016,1000,1,1350,3,1.5,6,65 days 00:00:00.000000000
4279,sh,t0025903,Rent Change,8/31/2016,TH5777,8/31/2015,9/9/2016,834,1,1156,3,1.5,0,9 days 00:00:00.000000000
7227,sh,t0025933,Rent Change,8/25/2015,TH5975,8/31/2015,,824,0,1156,3,1.5,0,
7225,sh,t0025933,Rent Change,7/31/2016,TH5975,8/29/2015,,825,0,1156,3,1.5,1,
7226,sh,t0025933,Rent Change,8/31/2016,TH5975,8/29/2015,9/28/2016,834,1,1156,3,1.5,9,28 days 00:00:00.000000000
3376,ce,t0025939,Rent Change,9/30/2016,M0022B,9/29/2015,,884,0,875,2,1.5,0,
3377,ce,t0025939,Rent Change,9/30/2017,M0022B,9/29/2015,,913,0,875,2,1.5,29,
3378,ce,t0025939,Rent Change,10/31/2017,M0022B,9/29/2015,,884,0,875,2,1.5,-29,
3379,ce,t0025939,Rent Change,10/31/2018,M0022B,9/29/2015,,919,0,875,2,1.5,35,
87,ce,t0025950,Rent Change,8/31/2016,C0003B,9/21/2015,,736,0,905,2,1,0,
88,ce,t0025950,Rent Change,9/30/2016,C0003B,9/21/2015,,762,0,905,2,1,26,
89,ce,t0025950,Rent Change,8/31/2017,C0003B,9/21/2015,,797,0,905,2,1,35,
90,ce,t0025950,Rent Change,9/30/2017,C0003B,9/21/2015,11/6/2018,849,1,905,2,1,52,402 days 00:00:00.000000000
5667,sh,t0025952,Rent Change,7/31/2016,WC5966E,8/26/2015,,629,0,963,2,1.5,0,
5668,sh,t0025952,Rent Change,8/31/2016,WC5966E,8/26/2015,11/17/2016,638,1,963,2,1.5,9,78 days 00:00:00.000000000
1485,ce,t0025955,Rent Change,8/31/2016,C5322M,9/25/2015,,664,0,675,1,1,0,
1486,ce,t0025955,Rent Change,9/30/2016,C5322M,9/25/2015,9/24/2017,684,1,675,1,1,20,359 days 00:00:00.000000000
4474,sh,t0025971,Rent Change,8/31/2016,SH5823,8/31/2015,11/7/2016,731,1,1006,3,1.5,0,68 days 00:00:00.000000000
3951,sh,t0025985,Rent Change,9/30/2016,SH5810,9/2/2015,,735,0,1006,3,1.5,0,
3952,sh,t0025985,Rent Change,8/31/2017,SH5810,9/2/2015,,760,0,1006,3,1.5,25,
3953,sh,t0025985,Rent Change,9/30/2018,SH5810,9/2/2015,,800,0,1006,3,1.5,40,
5484,sh,t0025988,Rent Change,7/31/2016,FT5880A,8/27/2015,,610,0,984,2,1,0,
5485,sh,t0025988,Rent Change,8/31/2016,FT5880A,8/27/2015,,618,0,984,2,1,8,
5486,sh,t0025988,Rent Change,8/31/2017,FT5880A,8/27/2015,,643,0,984,2,1,25,
5487,sh,t0025988,Rent Change,8/31/2018,FT5880A,8/27/2015,,685,0,984,2,1,42,
6935,sh,t0026003,Rent Change,8/28/2015,AC1071,9/4/2015,10/4/2016,990,1,1350,3,1.5,0,403 days 00:00:00.000000000
6743,sh,t0026004,Rent Change,9/2/2015,SH5852,9/15/2015,,695,0,1006,2,1.5,0,
6598,sh,t0026004,Rent Change,8/31/2016,SH5838,9/15/2015,,703,0,1006,2,1.5,8,
6599,sh,t0026004,Rent Change,9/30/2016,SH5838,9/15/2015,,710,0,1006,2,1.5,7,
6600,sh,t0026004,Rent Change,9/30/2017,SH5838,9/15/2015,,735,0,1006,2,1.5,25,
6601,sh,t0026004,Rent Change,9/30/2018,SH5838,9/15/2015,,775,0,1006,2,1.5,40,
4452,sh,t0026025,Rent Change,8/31/2016,SH5813,9/12/2015,,834,0,1156,3,1.5,0,
4453,sh,t0026025,Rent Change,9/30/2016,SH5813,9/12/2015,,840,0,1156,3,1.5,6,
4454,sh,t0026025,Rent Change,8/31/2017,SH5813,9/12/2015,,856,0,1156,3,1.5,16,
4455,sh,t0026025,Rent Change,9/30/2017,SH5813,9/12/2015,,865,0,1156,3,1.5,9,
4456,sh,t0026025,Rent Change,9/30/2018,SH5813,9/12/2015,,900,0,1156,3,1.5,35,
4613,sh,t0026045,Rent Change,10/31/2016,AC1131,9/9/2015,,985,0,1350,2,1.5,0,
4614,sh,t0026045,Rent Change,11/30/2016,AC1131,9/9/2015,,1015,0,1350,2,1.5,30,
4615,sh,t0026045,Rent Change,10/31/2017,AC1131,9/9/2015,,1040,0,1350,2,1.5,25,
4616,sh,t0026045,Rent Change,10/31/2018,AC1131,9/9/2015,,1175,0,1350,2,1.5,135,
3511,ce,t0026049,Rent Change,9/30/2016,M0030C,9/29/2015,,734,0,875,2,1.5,0,
3512,ce,t0026049,Rent Change,9/30/2017,M0030C,9/29/2015,,744,0,875,2,1.5,10,
3513,ce,t0026049,Rent Change,9/30/2018,M0030C,9/29/2015,,780,0,875,2,1.5,36,
7233,sh,t0026053,Rent Change,10/31/2016,AC1133,9/11/2015,11/1/2017,985,1,1350,2,1.5,0,366 days 00:00:00.000000000
5021,sh,t0026064,Rent Change,11/4/2015,WC5956L,12/1/2015,,628,0,963,2,1.5,0,
6720,sh,t0026064,Rent Change,11/4/2015,WC5950K,12/1/2015,,639,0,950,2,2,11,
4067,sh,t0026071,Rent Change,9/30/2016,SH5922,9/26/2015,10/4/2017,710,1,1006,2,1.5,0,369 days 00:00:00.000000000
6609,sh,t0026080,Rent Change,9/30/2016,WC5956H,9/30/2015,11/2/2016,629,1,963,2,1.5,0,33 days 00:00:00.000000000
2064,ce,t0026087,Rent Change,8/31/2016,S1458G,9/26/2015,,644,0,675,1,1,0,
2065,ce,t0026087,Rent Change,9/30/2016,S1458G,9/26/2015,,664,0,675,1,1,20,
2066,ce,t0026087,Rent Change,8/31/2017,S1458G,9/26/2015,,665,0,675,1,1,1,
2067,ce,t0026087,Rent Change,9/30/2017,S1458G,9/26/2015,9/25/2018,674,1,675,1,1,9,360 days 00:00:00.000000000
3168,ce,t0026088,Rent Change,9/15/2015,M0013D,10/19/2015,,609,0,635,1,1,0,
7236,sh,t0026099,Rent Change,9/30/2015,SH5808,9/26/2014,7/15/2016,725,1,1006,3,1.5,0,289 days 00:00:00.000000000
2513,ce,t0026105,Rent Change,9/26/2015,S1500-4J,10/9/2015,,759,0,955,2,1,0,
1323,ce,t0026105,Rent Change,10/3/2015,C5307H,10/10/2015,,629,0,675,1,1,-130,
1324,ce,t0026105,Rent Change,11/1/2015,C5307H,10/10/2015,10/13/2016,639,1,675,1,1,10,347 days 00:00:00.000000000
6962,sh,t0026114,Rent Change,10/31/2016,TH5918,9/26/2015,9/5/2017,834,1,1156,3,1.5,0,309 days 00:00:00.000000000
7220,sh,t0026128,Rent Change,10/31/2016,FT5892F,9/24/2015,,623,0,984,2,1,0,
7221,sh,t0026128,Rent Change,9/30/2017,FT5892F,9/24/2015,7/31/2018,648,1,984,2,1,25,304 days 00:00:00.000000000
5221,sh,t0026129,Rent Change,10/31/2016,WC5936E,9/30/2015,,649,0,950,2,2,0,
5222,sh,t0026129,Rent Change,10/31/2017,WC5936E,9/30/2015,,674,0,950,2,2,25,
5223,sh,t0026129,Rent Change,10/31/2018,WC5936E,9/30/2015,,720,0,950,2,2,46,
5517,sh,t0026142,Rent Change,9/22/2015,FT5880J,12/17/2015,,608,0,984,2,1,0,
5564,sh,t0026142,Rent Change,12/7/2015,FT5906B,12/17/2015,,587,0,932,2,1,587,
5565,sh,t0026142,Rent Change,11/30/2016,FT5906B,12/17/2015,,596,0,932,2,1,9,
5566,sh,t0026142,Rent Change,12/31/2016,FT5906B,12/17/2015,,610,0,932,2,1,14,
5567,sh,t0026142,Rent Change,12/31/2017,FT5906B,12/17/2015,,635,0,932,2,1,25,
5568,sh,t0026142,Rent Change,12/31/2018,FT5906B,12/17/2015,,650,0,932,2,1,15,
3745,ce,t0026144,Rent Change,8/31/2016,M0034E,9/22/2015,,885,0,875,2,1.5,0,
3746,ce,t0026144,Rent Change,9/30/2016,M0034E,9/22/2015,,899,0,875,2,1.5,14,
3747,ce,t0026144,Rent Change,8/31/2017,M0034E,9/22/2015,,902,0,875,2,1.5,3,
3748,ce,t0026144,Rent Change,9/30/2017,M0034E,9/22/2015,,910,0,875,2,1.5,8,
3749,ce,t0026144,Rent Change,8/31/2018,M0034E,9/22/2015,,916,0,875,2,1.5,6,
3750,ce,t0026144,Rent Change,9/30/2018,M0034E,9/22/2015,,929,0,875,2,1.5,13,
2008,ce,t0026145,Rent Change,8/31/2016,S1456M,9/25/2015,,664,0,675,1,1,0,
2009,ce,t0026145,Rent Change,9/30/2016,S1456M,9/25/2015,12/5/2016,684,1,675,1,1,20,66 days 00:00:00.000000000
6663,sh,t0026151,Rent Change,10/31/2016,AC1043,9/30/2015,,1000,0,1350,3,1.5,0,
6664,sh,t0026151,Rent Change,10/31/2017,AC1043,9/30/2015,,1025,0,1350,3,1.5,25,
7243,sh,t0026162,Rent Change,10/31/2016,FT5880L,9/30/2015,,618,0,984,2,1,0,
7244,sh,t0026162,Rent Change,10/31/2017,FT5880L,9/30/2015,,643,0,984,2,1,25,
7245,sh,t0026162,Rent Change,10/31/2018,FT5880L,9/30/2015,,685,0,984,2,1,42,
3170,ce,t0026168,Rent Change,9/30/2016,M0013D,10/16/2015,,617,0,635,1,1,0,
3171,ce,t0026168,Rent Change,10/31/2016,M0013D,10/16/2015,4/24/2017,624,1,635,1,1,7,175 days 00:00:00.000000000
5009,sh,t0026183,Rent Change,11/30/2016,WC5956G,10/31/2015,11/30/2017,656,1,963,2,1.5,0,365 days 00:00:00.000000000
4743,sh,t0026186,Rent Change,5/31/2017,TT1220,1/20/2017,8/2/2017,922,1,1350,3,1.5,0,63 days 00:00:00.000000000
1476,ce,t0026698,Rent Change,9/30/2016,C5322L,10/31/2015,,660,0,675,1,1,0,
1477,ce,t0026698,Rent Change,10/31/2016,C5322L,10/31/2015,,674,0,675,1,1,14,
1478,ce,t0026698,Rent Change,10/31/2017,C5322L,10/31/2015,10/31/2018,687,1,675,1,1,13,365 days 00:00:00.000000000
222,ce,t0026702,Rent Change,9/30/2016,C0007D,10/24/2015,,643,0,675,1,1,0,
223,ce,t0026702,Rent Change,10/31/2016,C0007D,10/24/2015,1/13/2017,654,1,675,1,1,11,74 days 00:00:00.000000000
4984,sh,t0026711,Rent Change,10/6/2015,WC5956A,10/15/2015,6/15/2016,628,1,963,2,1.5,0,253 days 00:00:00.000000000
4710,sh,t0026746,Rent Change,10/31/2016,TT1209,10/16/2015,,990,0,1350,2,1.5,0,
4711,sh,t0026746,Rent Change,11/30/2016,TT1209,10/16/2015,4/15/2017,1004,1,1350,2,1.5,14,136 days 00:00:00.000000000
7246,sh,t0026752,Rent Change,1/6/2016,FT5827,1/15/2016,,990,0,1350,3,1.5,0,
6848,sh,t0026752,Rent Change,1/9/2016,FT5789,1/15/2016,,975,0,1350,2,1.5,-15,
6846,sh,t0026752,Rent Change,12/31/2016,FT5789,1/15/2016,2/13/2017,1007,1,1350,2,1.5,32,44 days 00:00:00.000000000
5990,sh,t0026763,Rent Change,5/17/2016,TH5845,5/31/2016,,824,0,1156,3,1.5,0,
7254,sh,t0026763,Rent Change,5/18/2016,AC1063,5/31/2016,3/29/2017,990,1,1350,3,1.5,166,315 days 00:00:00.000000000
3413,ce,t0026774,Rent Change,9/30/2016,M0024B,10/25/2015,,862,0,875,2,1.5,0,
3414,ce,t0026774,Rent Change,10/31/2016,M0024B,10/25/2015,10/31/2017,874,1,875,2,1.5,12,365 days 00:00:00.000000000
6826,ce,t0026780,Rent Change,12/5/2015,M0008F,12/7/2015,,719,0,875,2,1.5,0,
6827,ce,t0026780,Rent Change,11/30/2016,M0008F,12/7/2015,,742,0,875,2,1.5,23,
6828,ce,t0026780,Rent Change,12/31/2016,M0008F,12/7/2015,,748,0,875,2,1.5,6,
6829,ce,t0026780,Rent Change,12/1/2017,M0008F,12/7/2015,,764,0,875,2,1.5,16,
6830,ce,t0026780,Rent Change,12/31/2017,M0008F,12/7/2015,,768,0,875,2,1.5,4,
6831,ce,t0026780,Rent Change,11/30/2018,M0008F,12/7/2015,,793,0,875,2,1.5,25,
6832,ce,t0026780,Rent Change,12/31/2018,M0008F,12/7/2015,,799,0,875,2,1.5,6,
3635,ce,t0026785,Rent Change,10/26/2015,M0013F,,11/19/2016,619,1,635,1,1,0,390 days 00:00:00.000000000
592,ce,t0026792,Rent Change,10/23/2015,C5252K,10/24/2015,,699,0,905,1,1,0,
593,ce,t0026792,Rent Change,11/30/2015,C5252K,10/24/2015,9/21/2016,679,1,905,1,1,-20,296 days 00:00:00.000000000
4951,sh,t0026799,Rent Change,10/31/2016,FT5786,10/20/2015,,1000,0,1350,3,1.5,0,
4952,sh,t0026799,Rent Change,10/31/2017,FT5786,10/20/2015,3/5/2018,1025,1,1350,3,1.5,25,125 days 00:00:00.000000000
5472,sh,t0026809,Rent Change,11/30/2016,FT5862M,10/30/2015,,615,0,932,2,1,0,
5473,sh,t0026809,Rent Change,12/1/2017,FT5862M,10/30/2015,,640,0,932,2,1,25,
5474,sh,t0026809,Rent Change,11/30/2018,FT5862M,10/30/2015,,660,0,932,2,1,20,
7259,sh,t0026811,Rent Change,11/30/2016,FT5840,10/31/2015,11/9/2017,1019,1,1350,3,1.5,0,344 days 00:00:00.000000000
1228,ce,t0026833,Rent Change,11/3/2015,C5305J,11/14/2015,,639,0,675,1,1,0,
1681,ce,t0026833,Rent Change,11/6/2015,S1450C,11/14/2015,,629,0,675,1,1,-10,
1682,ce,t0026833,Rent Change,10/31/2016,S1450C,11/21/2015,,638,0,675,1,1,9,
1683,ce,t0026833,Rent Change,11/30/2016,S1450C,11/21/2015,,657,0,675,1,1,19,
1684,ce,t0026833,Rent Change,10/31/2017,S1450C,11/21/2015,,660,0,675,1,1,3,
1685,ce,t0026833,Rent Change,12/1/2017,S1450C,11/21/2015,1/23/2018,667,1,675,1,1,7,53 days 00:00:00.000000000
4107,sh,t0026842,Rent Change,11/11/2015,SH5934,10/31/2015,,695,0,1006,2,1.5,695,
7264,sh,t0026842,Rent Change,11/11/2015,WC5960I,10/31/2015,,628,0,963,2,1.5,-67,
4042,sh,t0026855,Rent Change,10/30/2015,SH5908,11/13/2015,11/30/2016,695,1,1006,2,1.5,0,397 days 00:00:00.000000000
4661,sh,t0026858,Rent Change,11/30/2016,FT5781,10/31/2015,,1004,0,1350,2,1.5,0,
4662,sh,t0026858,Rent Change,12/1/2017,FT5781,10/31/2015,12/31/2018,1029,1,1350,2,1.5,25,395 days 00:00:00.000000000
7266,sh,t0026859,Rent Change,4/28/2016,WAIT-2B,6/1/2016,,597,0,930,0,,0,
7267,sh,t0026859,Rent Change,4/28/2016,WAIT-2B,6/1/2016,,597,0,950,2,,0,
6386,sh,t0026859,Rent Change,5/6/2016,FT5880K,5/20/2016,,608,0,984,2,1,11,
6387,sh,t0026859,Rent Change,5/31/2017,FT5880K,5/24/2016,,614,0,984,2,1,6,
6388,sh,t0026859,Rent Change,6/30/2017,FT5880K,5/24/2016,6/13/2018,633,1,984,2,1,19,348 days 00:00:00.000000000
6773,sh,t0026866,Rent Change,10/31/2016,WC5970E,11/13/2015,,612,0,950,2,1,0,
6774,sh,t0026866,Rent Change,11/30/2016,WC5970E,11/13/2015,11/16/2017,625,1,950,2,1,13,351 days 00:00:00.000000000
3104,ce,t0026869,Rent Change,11/2/2015,M0011A,11/14/2015,5/31/2016,599,1,635,1,1,0,211 days 00:00:00.000000000
2987,ce,t0026879,Rent Change,10/31/2016,M0006D,11/7/2015,,913,0,875,2,1.5,0,
2988,ce,t0026879,Rent Change,11/30/2016,M0006D,11/7/2015,,919,0,875,2,1.5,6,
2985,ce,t0026879,Rent Change,2/28/2017,M0006D,11/7/2015,4/30/2017,913,1,875,2,1.5,-6,61 days 00:00:00.000000000
